match_id,season,date,kickoff_time,home_team_id,away_team_id,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_history_matches,away_history_matches,home_home_goals_scored_avg,home_home_goals_conceded_avg,home_home_matches,away_away_goals_scored_avg,away_away_goals_conceded_avg,away_away_matches,home_recent5_scored,home_recent5_conceded,home_recent5_matches,away_recent5_scored,away_recent5_conceded,away_recent5_matches,home_recent10_scored,home_recent10_conceded,home_recent10_matches,away_recent10_scored,away_recent10_conceded,away_recent10_matches,league_matches_before,league_goals_avg,target_total_goals,target_over25
2020_21_20210131_LEI_LEE,2020_21,2021-01-31,14:00,LEI,LEE,1.5523809523809524,1.2857142857142858,1.6842105263157894,1.8421052631578947,210,19,1.5714285714285714,1.0857142857142856,105,1.9,2.1,10,1.6,0.6,5,1.6,1.0,5,1.7,0.8,10,1.8,1.8,10,2103,2.738944365192582,4,1
2020_21_20210131_WHU_LIV,2020_21,2021-01-31,16:30,WHU,LIV,1.3857142857142857,1.542857142857143,2.0904761904761906,0.9904761904761905,210,210,1.4666666666666666,1.4666666666666666,105,1.7904761904761906,1.1714285714285715,105,1.4,0.6,5,0.6,0.6,5,1.3,1.3,10,1.8,0.6,10,2104,2.7395437262357416,4,1
2020_21_20210202_MUN_SOU,2020_21,2021-02-02,20:15,MUN,SOU,1.6066350710900474,0.990521327014218,1.2380952380952381,1.4047619047619047,211,210,1.6857142857142857,0.8285714285714286,105,1.1634615384615385,1.4230769230769231,104,0.8,0.6,5,0.4,1.2,5,1.8,1.0,10,0.8,0.9,10,2105,2.7401425178147267,9,1
2020_21_20210202_NEW_CRY,2020_21,2021-02-02,20:15,NEW,CRY,1.0635838150289016,1.4566473988439306,1.1421800947867298,1.4597156398104265,173,211,1.255813953488372,1.2093023255813953,86,1.1523809523809523,1.638095238095238,105,0.6,1.6,5,1.0,1.4,5,0.7,1.8,10,0.8,2.0,10,2106,2.7431149097815766,3,1
2020_21_20210202_SHU_WBA,2020_21,2021-02-02,18:00,SHU,WBA,0.864406779661017,1.2372881355932204,0.9259259259259259,1.5185185185185186,59,135,1.0344827586206897,1.0344827586206897,29,0.746268656716418,1.4477611940298507,67,0.8,1.4,5,1.2,3.0,5,0.7,1.6,10,0.9,2.7,10,2107,2.7432368296155674,3,1
2020_21_20210202_WOL_ARS,2020_21,2021-02-02,18:00,WOL,ARS,1.2268041237113403,1.1958762886597938,1.7582938388625593,1.1848341232227488,97,211,1.3958333333333333,1.1041666666666667,48,1.4952380952380953,1.4476190476190476,105,1.2,1.8,5,2.0,0.2,5,1.0,1.5,10,1.6,0.6,10,2108,2.743358633776091,3,1
2020_21_20210203_AVL_WHU,2020_21,2021-02-03,20:15,AVL,WHU,1.0736842105263158,1.7263157894736842,1.3838862559241707,1.5497630331753554,95,211,1.1521739130434783,1.6521739130434783,46,1.3047619047619048,1.619047619047619,105,1.2,1.4,5,1.6,1.2,5,1.4,0.8,10,1.3,1.3,10,2109,2.7434803224276907,4,1
2020_21_20210203_BUR_MCI,2020_21,2021-02-03,18:00,BUR,MCI,1.0232558139534884,1.3837209302325582,2.3380952380952382,0.8476190476190476,172,210,1.1529411764705881,1.2,85,2.019230769230769,0.9038461538461539,104,0.8,1.2,5,2.6,0.0,5,0.8,0.8,10,2.0,0.2,10,2110,2.744075829383886,2,0
2020_21_20210203_FUL_LEI,2020_21,2021-02-03,18:00,FUL,LEI,0.8793103448275862,1.896551724137931,1.5497630331753554,1.2938388625592416,58,211,1.0,1.7586206896551724,29,1.5333333333333334,1.4857142857142858,105,0.8,1.2,5,1.6,1.0,5,0.6,1.0,10,1.6,1.0,10,2111,2.7437233538607293,2,0
2020_21_20210203_LEE_EVE,2020_21,2021-02-03,19:30,LEE,EVE,1.75,1.8,1.3971291866028708,1.354066985645933,20,209,1.4444444444444444,1.5555555555555556,9,1.125,1.5192307692307692,104,2.0,1.2,5,0.8,1.0,5,2.0,1.9,10,1.0,0.8,10,2112,2.743371212121212,3,1
2020_21_20210203_LIV_BRI,2020_21,2021-02-03,20:15,LIV,BRI,2.09478672985782,0.990521327014218,0.9703703703703703,1.4592592592592593,211,135,2.3904761904761904,0.8095238095238095,105,0.8507462686567164,1.5223880597014925,67,1.2,0.8,5,1.0,0.8,5,1.7,0.7,10,0.8,1.1,10,2113,2.7434926644581163,1,0
2020_21_20210204_TOT_CHE,2020_21,2021-02-04,20:00,TOT,CHE,1.861904761904762,0.9714285714285714,1.7677725118483412,1.1374407582938388,210,211,1.9714285714285715,0.8095238095238095,105,1.5809523809523809,1.3142857142857143,105,1.6,1.2,5,0.8,1.0,5,1.3,1.2,10,1.0,1.2,10,2114,2.742667928098392,1,0
2020_21_20210206_AVL_ARS,2020_21,2021-02-06,12:30,AVL,ARS,1.0729166666666667,1.7395833333333333,1.7547169811320755,1.1886792452830188,96,212,1.148936170212766,1.6808510638297873,47,1.490566037735849,1.4528301886792452,106,1.2,1.6,5,1.4,0.6,5,1.4,1.1,10,1.7,0.7,10,2115,2.7418439716312055,1,0
2020_21_20210206_BUR_BRI,2020_21,2021-02-06,15:00,BUR,BRI,1.0173410404624277,1.3872832369942196,0.9705882352941176,1.4485294117647058,173,136,1.1395348837209303,1.2093023255813953,86,0.8529411764705882,1.5,68,0.8,1.4,5,0.6,0.2,5,0.7,1.0,10,0.9,0.8,10,2116,2.7410207939508506,2,0
2020_21_20210206_FUL_WHU,2020_21,2021-02-06,17:30,FUL,WHU,0.864406779661017,1.8983050847457628,1.3915094339622642,1.5471698113207548,59,212,0.9666666666666667,1.7666666666666666,30,1.320754716981132,1.6132075471698113,106,0.6,1.4,5,2.0,1.4,5,0.6,1.0,10,1.4,1.3,10,2117,2.740670760510156,0,0
2020_21_20210206_MUN_EVE,2020_21,2021-02-06,20:00,MUN,EVE,1.6415094339622642,0.9858490566037735,1.4,1.3523809523809525,212,210,1.7547169811320755,0.8207547169811321,106,1.1333333333333333,1.5142857142857142,105,2.4,0.6,5,1.0,1.2,5,2.4,0.8,10,1.2,0.8,10,2118,2.7393767705382435,6,1
2020_21_20210206_NEW_SOU,2020_21,2021-02-06,15:00,NEW,SOU,1.0632183908045978,1.4597701149425288,1.2322274881516588,1.4407582938388626,174,211,1.2528735632183907,1.2183908045977012,87,1.1523809523809523,1.4952380952380953,105,0.8,1.8,5,0.4,3.0,5,0.6,1.5,10,0.6,1.7,10,2119,2.7409155261916,5,1
2020_21_20210207_LIV_MCI,2020_21,2021-02-07,16:30,LIV,MCI,2.0849056603773586,0.9905660377358491,2.3364928909952605,0.8436018957345972,212,211,2.3679245283018866,0.8113207547169812,106,2.019047619047619,0.8952380952380953,105,1.2,0.8,5,2.8,0.0,5,1.6,0.7,10,2.2,0.2,10,2120,2.741981132075472,5,1
2020_21_20210207_SHU_CHE,2020_21,2021-02-07,19:15,SHU,CHE,0.8833333333333333,1.2333333333333334,1.7641509433962264,1.1320754716981132,60,212,1.0666666666666667,1.0333333333333334,30,1.5754716981132075,1.3018867924528301,106,1.2,1.2,5,0.8,0.4,5,0.9,1.4,10,1.1,1.1,10,2121,2.743045733144743,3,1
2020_21_20210207_TOT_WBA,2020_21,2021-02-07,12:00,TOT,WBA,1.853080568720379,0.9715639810426541,0.9264705882352942,1.5220588235294117,211,136,1.9528301886792452,0.8113207547169812,106,0.75,1.4558823529411764,68,1.0,1.4,5,1.4,2.6,5,1.1,1.3,10,0.9,2.7,10,2122,2.743166823751178,2,0
2020_21_20210207_WOL_LEI,2020_21,2021-02-07,14:00,WOL,LEI,1.2346938775510203,1.1938775510204083,1.5518867924528301,1.2877358490566038,98,212,1.4081632653061225,1.1020408163265305,49,1.5377358490566038,1.471698113207547,106,1.0,1.4,5,1.6,0.8,5,1.2,1.5,10,1.5,1.0,10,2123,2.7428167687235043,0,0
2020_21_20210208_LEE_CRY,2020_21,2021-02-08,20:00,LEE,CRY,1.7142857142857142,1.8095238095238095,1.1462264150943395,1.4575471698113207,21,212,1.4,1.6,10,1.1603773584905661,1.6320754716981132,106,1.2,1.6,5,1.0,1.6,5,2.0,1.8,10,0.9,2.0,10,2124,2.7415254237288136,2,0
2020_21_20210213_BRI_AVL,2020_21,2021-02-13,20:00,BRI,AVL,0.9708029197080292,1.4452554744525548,1.0721649484536082,1.7216494845360826,137,97,1.088235294117647,1.3970588235294117,68,1.0,1.7959183673469388,49,0.8,0.2,5,1.4,1.2,5,1.0,0.9,10,1.5,1.1,10,2125,2.7411764705882353,0,0
2020_21_20210213_CRY_BUR,2020_21,2021-02-13,15:00,CRY,BUR,1.1408450704225352,1.460093896713615,1.0172413793103448,1.3850574712643677,213,174,1.1320754716981132,1.2830188679245282,106,0.896551724137931,1.5632183908045978,87,1.0,2.0,5,1.0,1.4,5,0.8,2.1,10,0.8,1.1,10,2126,2.739887111947319,3,1
2020_21_20210213_LEI_LIV,2020_21,2021-02-13,12:30,LEI,LIV,1.5446009389671362,1.2816901408450705,2.07981220657277,1.0046948356807512,213,213,1.5660377358490567,1.1037735849056605,106,1.8018867924528301,1.169811320754717,106,1.2,0.8,5,1.4,1.6,5,1.5,0.8,10,1.5,1.0,10,2127,2.740009402914904,4,1
2020_21_20210213_MCI_TOT,2020_21,2021-02-13,17:30,MCI,TOT,2.3443396226415096,0.8443396226415094,1.8537735849056605,0.9669811320754716,212,212,2.650943396226415,0.7924528301886793,106,1.7523809523809524,1.1333333333333333,105,2.8,0.2,5,1.2,1.2,5,2.5,0.2,10,1.2,1.2,10,2128,2.7406015037593985,3,1
2020_21_20210214_ARS_LEE,2020_21,2021-02-14,16:30,ARS,LEE,1.7464788732394365,1.187793427230047,1.7272727272727273,1.7272727272727273,213,22,2.018867924528302,0.9245283018867925,106,2.0,2.0,11,1.4,0.8,5,1.6,1.0,5,1.6,0.7,10,2.1,1.6,10,2129,2.7407233442930954,6,1
2020_21_20210214_EVE_FUL,2020_21,2021-02-14,19:00,EVE,FUL,1.4075829383886256,1.3601895734597156,0.85,1.8666666666666667,211,60,1.6666666666666667,1.1904761904761905,105,0.7586206896551724,2.0344827586206895,29,1.6,1.6,5,0.6,1.2,5,1.4,1.0,10,0.5,0.9,10,2130,2.7422535211267607,2,0
2020_21_20210214_SOU_WOL,2020_21,2021-02-14,12:00,SOU,WOL,1.2358490566037736,1.4481132075471699,1.2222222222222223,1.1818181818181819,212,99,1.3113207547169812,1.3867924528301887,106,1.0612244897959184,1.2857142857142858,49,0.6,3.6,5,0.8,1.0,5,0.5,2.0,10,1.0,1.4,10,2131,2.7419052088221494,3,1
2020_21_20210214_WBA_MUN,2020_21,2021-02-14,14:00,WBA,MUN,0.9197080291970803,1.5255474452554745,1.647887323943662,0.9953051643192489,137,213,1.1029411764705883,1.588235294117647,68,1.528301886792453,1.150943396226415,106,0.8,2.6,5,3.0,1.2,5,0.8,2.8,10,2.1,0.9,10,2132,2.7420262664165103,2,0
2020_21_20210215_CHE_NEW,2020_21,2021-02-15,20:00,CHE,NEW,1.7652582159624413,1.1314553990610328,1.0742857142857143,1.4628571428571429,213,175,1.9528301886792452,0.9622641509433962,106,0.8735632183908046,1.7011494252873562,87,1.0,0.6,5,1.4,1.6,5,1.2,1.0,10,0.8,1.6,10,2133,2.7416783872480077,2,0
2020_21_20210215_WHU_SHU,2020_21,2021-02-15,18:00,WHU,SHU,1.3849765258215962,1.539906103286385,0.8852459016393442,1.2459016393442623,213,61,1.4622641509433962,1.4811320754716981,106,0.7,1.4333333333333333,30,1.8,1.4,5,1.2,1.6,5,1.3,1.2,10,0.8,1.3,10,2134,2.7413308341143394,3,1
2020_21_20210217_BUR_FUL,2020_21,2021-02-17,18:00,BUR,FUL,1.0285714285714285,1.3771428571428572,0.8688524590163934,1.8360655737704918,175,61,1.1379310344827587,1.206896551724138,87,0.8,1.9666666666666666,30,1.4,1.4,5,0.8,0.8,5,0.9,1.0,10,0.7,0.9,10,2135,2.7414519906323185,2,0
2020_21_20210217_EVE_MCI,2020_21,2021-02-17,20:15,EVE,MCI,1.400943396226415,1.3632075471698113,2.347417840375587,0.8403755868544601,212,213,1.650943396226415,1.1981132075471699,106,2.0377358490566038,0.8962264150943396,106,1.2,1.8,5,3.0,0.2,5,1.3,1.2,10,2.7,0.2,10,2136,2.7411048689138577,4,1
2020_21_20210219_WOL_LEE,2020_21,2021-02-19,20:00,WOL,LEE,1.23,1.18,1.7391304347826086,1.826086956521739,100,23,1.38,1.08,50,2.0,2.1666666666666665,12,0.8,0.6,5,2.0,1.6,5,1.1,1.3,10,1.8,1.8,10,2137,2.741693963500234,1,0
2020_21_20210220_BUR_WBA,2020_21,2021-02-20,15:00,BUR,WBA,1.0284090909090908,1.375,0.9202898550724637,1.5217391304347827,176,138,1.1363636363636365,1.2045454545454546,88,0.7391304347826086,1.463768115942029,69,1.0,1.2,5,0.8,2.4,5,1.0,1.0,10,0.9,2.6,10,2138,2.7408793264733395,0,0
2020_21_20210220_FUL_SHU,2020_21,2021-02-20,20:00,FUL,SHU,0.8709677419354839,1.8225806451612903,0.8709677419354839,1.2741935483870968,62,62,0.9354838709677419,1.7096774193548387,31,0.6774193548387096,1.4838709677419355,31,1.0,1.0,5,1.0,1.6,5,0.7,0.9,10,0.7,1.5,10,2139,2.739597942964002,1,0
2020_21_20210220_LIV_EVE,2020_21,2021-02-20,17:30,LIV,EVE,2.074766355140187,1.014018691588785,1.3990610328638498,1.3708920187793427,214,213,2.3551401869158877,0.8411214953271028,107,1.150943396226415,1.528301886792453,106,1.6,2.0,5,1.2,2.2,5,0.9,1.3,10,1.2,1.5,10,2140,2.738785046728972,2,0
2020_21_20210220_SOU_CHE,2020_21,2021-02-20,12:30,SOU,CHE,1.2347417840375587,1.4507042253521127,1.766355140186916,1.1261682242990654,213,214,1.308411214953271,1.3925233644859814,107,1.5794392523364487,1.2990654205607477,107,0.8,3.6,5,1.4,0.2,5,0.5,2.1,10,1.1,1.0,10,2141,2.7384399813171414,2,0
2020_21_20210221_ARS_MCI,2020_21,2021-02-21,16:30,ARS,MCI,1.7570093457943925,1.191588785046729,2.350467289719626,0.8411214953271028,214,214,2.0373831775700935,0.9345794392523364,107,2.046728971962617,0.897196261682243,107,1.6,1.2,5,2.6,0.4,5,1.9,0.7,10,2.8,0.3,10,2142,2.738095238095238,1,0
2020_21_20210221_AVL_LEI,2020_21,2021-02-21,14:05,AVL,LEI,1.0612244897959184,1.7040816326530612,1.5514018691588785,1.280373831775701,98,214,1.1458333333333333,1.6458333333333333,48,1.5233644859813085,1.4579439252336448,107,1.0,1.2,5,1.4,1.0,5,1.2,1.1,10,1.6,0.9,10,2143,2.7372841810545965,3,1
2020_21_20210221_MUN_NEW,2020_21,2021-02-21,19:00,MUN,NEW,1.644859813084112,0.9953271028037384,1.0681818181818181,1.4659090909090908,214,176,1.766355140186916,0.8411214953271028,107,0.8636363636363636,1.7045454545454546,88,2.8,1.2,5,1.4,1.6,5,2.0,0.8,10,0.8,1.6,10,2144,2.7374067164179103,4,1
2020_21_20210221_WHU_TOT,2020_21,2021-02-21,12:00,WHU,TOT,1.3925233644859814,1.5327102803738317,1.8450704225352113,0.9765258215962441,214,213,1.4766355140186915,1.4672897196261683,107,1.7358490566037736,1.150943396226415,106,2.0,1.2,5,0.6,1.6,5,1.6,0.9,10,1.1,1.3,10,2145,2.737995337995338,3,1
2020_21_20210222_BRI_CRY,2020_21,2021-02-22,20:00,BRI,CRY,0.9637681159420289,1.434782608695652,1.1355140186915889,1.4672897196261683,138,214,1.0724637681159421,1.3768115942028984,69,1.1495327102803738,1.6355140186915889,107,0.6,0.2,5,1.0,1.8,5,0.9,0.8,10,0.8,1.7,10,2146,2.7381174277726004,3,1
2020_21_20210223_LEE_SOU,2020_21,2021-02-23,18:00,LEE,SOU,1.6666666666666667,1.7916666666666667,1.233644859813084,1.4485981308411215,24,214,1.4545454545454546,1.4545454545454546,11,1.1603773584905661,1.509433962264151,106,1.6,1.6,5,0.8,3.2,5,1.6,1.3,10,0.6,2.1,10,2147,2.7382394038192825,3,1
2020_21_20210227_LEE_AVL,2020_21,2021-02-27,17:30,LEE,AVL,1.72,1.72,1.0606060606060606,1.707070707070707,25,99,1.5833333333333333,1.3333333333333333,12,0.98,1.76,50,1.6,1.4,5,0.8,1.0,5,1.8,1.3,10,1.0,1.3,10,2148,2.7383612662942274,1,0
2020_21_20210227_MCI_WHU,2020_21,2021-02-27,12:30,MCI,WHU,2.344186046511628,0.8372093023255814,1.3953488372093024,1.5302325581395348,215,215,2.6542056074766354,0.7850467289719626,107,1.308411214953271,1.5981308411214954,107,2.6,0.4,5,1.8,1.0,5,2.6,0.2,10,1.6,0.8,10,2149,2.7375523499302,3,1
2020_21_20210227_NEW_WOL,2020_21,2021-02-27,20:00,NEW,WOL,1.0677966101694916,1.4745762711864407,1.2277227722772277,1.1683168316831682,177,101,1.2727272727272727,1.2272727272727273,88,1.08,1.28,50,1.4,1.8,5,1.0,0.6,5,0.9,1.9,10,1.1,1.2,10,2150,2.737674418604651,2,0
2020_21_20210227_WBA_BRI,2020_21,2021-02-27,15:00,WBA,BRI,0.9136690647482014,1.5107913669064748,0.9640287769784173,1.4388489208633093,139,139,1.1014492753623188,1.5797101449275361,69,0.855072463768116,1.4927536231884058,69,0.8,1.4,5,0.8,0.6,5,0.8,2.5,10,0.8,0.8,10,2151,2.7373314737331476,1,0
2020_21_20210228_CHE_MUN,2020_21,2021-02-28,16:30,CHE,MUN,1.7627906976744185,1.1255813953488372,1.6511627906976745,0.9953488372093023,215,215,1.9532710280373833,0.9532710280373832,107,1.5233644859813085,1.1495327102803738,107,1.6,0.4,5,3.2,1.0,5,1.1,0.8,10,2.2,0.9,10,2152,2.7365241635687734,0,0
2020_21_20210228_CRY_FUL,2020_21,2021-02-28,12:00,CRY,FUL,1.1395348837209303,1.4651162790697674,0.873015873015873,1.7936507936507937,215,63,1.1214953271028036,1.2990654205607477,107,0.8064516129032258,1.935483870967742,31,1.0,1.4,5,0.8,0.6,5,1.0,1.5,10,0.8,0.9,10,2153,2.7352531351602414,0,0
2020_21_20210228_LEI_ARS,2020_21,2021-02-28,12:00,LEI,ARS,1.5534883720930233,1.2790697674418605,1.7488372093023257,1.1906976744186046,215,215,1.5794392523364487,1.102803738317757,107,1.4766355140186915,1.4485981308411215,107,1.6,1.0,5,1.0,1.2,5,1.6,0.8,10,1.6,0.7,10,2154,2.733983286908078,4,1
2020_21_20210228_SHU_LIV,2020_21,2021-02-28,19:15,SHU,LIV,0.8571428571428571,1.2698412698412698,2.0651162790697675,1.0186046511627906,63,215,1.064516129032258,1.064516129032258,31,1.794392523364486,1.1869158878504673,107,0.6,1.6,5,1.0,2.2,5,0.7,1.5,10,0.8,1.4,10,2155,2.734570765661253,2,0
2020_21_20210228_TOT_BUR,2020_21,2021-02-28,14:00,TOT,BUR,1.841121495327103,0.9813084112149533,1.0225988700564972,1.3672316384180792,214,177,1.9532710280373833,0.8037383177570093,107,0.9204545454545454,1.5454545454545454,88,0.6,1.4,5,1.0,0.8,5,1.2,1.3,10,0.9,1.0,10,2156,2.734230055658627,4,1
2020_21_20210301_EVE_SOU,2020_21,2021-03-01,20:00,EVE,SOU,1.4018691588785046,1.3644859813084111,1.2279069767441861,1.455813953488372,214,215,1.644859813084112,1.2149532710280373,107,1.1495327102803738,1.5233644859813085,107,1.6,1.8,5,0.8,3.6,5,1.2,1.4,10,0.6,2.4,10,2157,2.7348168752897544,1,0
2020_21_20210302_MCI_WOL,2020_21,2021-03-02,20:00,MCI,WOL,2.3425925925925926,0.8379629629629629,1.2254901960784315,1.1666666666666667,216,102,2.6481481481481484,0.7870370370370371,108,1.0784313725490196,1.2745098039215685,51,2.6,0.6,5,1.2,0.6,5,2.7,0.3,10,1.2,1.2,10,2158,2.7340129749768303,5,1
2020_21_20210303_BUR_LEI,2020_21,2021-03-03,18:00,BUR,LEI,1.0168539325842696,1.3820224719101124,1.5509259259259258,1.287037037037037,178,216,1.1235955056179776,1.1910112359550562,89,1.5277777777777777,1.4537037037037037,108,1.0,1.2,5,1.6,1.0,5,0.9,1.3,10,1.6,1.0,10,2159,2.7350625289485873,2,0
2020_21_20210303_CRY_MUN,2020_21,2021-03-03,20:15,CRY,MUN,1.1342592592592593,1.4583333333333333,1.6435185185185186,0.9907407407407407,216,216,1.1111111111111112,1.287037037037037,108,1.5092592592592593,1.1388888888888888,108,0.8,1.4,5,3.2,1.0,5,0.9,1.4,10,2.0,0.8,10,2160,2.734722222222222,0,0
2020_21_20210303_SHU_AVL,2020_21,2021-03-03,18:00,SHU,AVL,0.84375,1.28125,1.06,1.69,64,100,1.03125,1.09375,32,0.9803921568627451,1.7254901960784315,51,0.6,1.8,5,0.8,1.0,5,0.7,1.6,10,1.0,1.2,10,2161,2.733456732993984,1,0
2020_21_20210304_FUL_TOT,2020_21,2021-03-04,18:00,FUL,TOT,0.859375,1.765625,1.8511627906976744,0.9767441860465116,64,215,0.9375,1.65625,32,1.7289719626168225,1.158878504672897,107,0.8,0.2,5,1.4,1.2,5,0.7,0.8,10,1.5,1.2,10,2162,2.732654949121184,1,0
2020_21_20210304_LIV_CHE,2020_21,2021-03-04,20:15,LIV,CHE,2.064814814814815,1.0138888888888888,1.7546296296296295,1.1203703703703705,216,216,2.3333333333333335,0.8518518518518519,108,1.5740740740740742,1.2962962962962963,108,0.8,2.0,5,1.2,0.4,5,1.0,1.4,10,1.0,0.7,10,2163,2.731853906611188,1,0
2020_21_20210304_WBA_EVE,2020_21,2021-03-04,18:00,WBA,EVE,0.9142857142857143,1.5,1.4,1.3581395348837209,140,215,1.1,1.5571428571428572,70,1.158878504672897,1.514018691588785,107,0.6,1.0,5,1.4,1.6,5,0.9,2.0,10,1.2,1.4,10,2164,2.7310536044362292,1,0
2020_21_20210306_AVL_WOL,2020_21,2021-03-06,17:30,AVL,WOL,1.0495049504950495,1.683168316831683,1.2233009708737863,1.1941747572815533,101,103,1.1428571428571428,1.653061224489796,49,1.0769230769230769,1.3269230769230769,52,0.6,0.6,5,1.0,1.2,5,0.9,1.1,10,1.0,1.3,10,2165,2.7302540415704386,0,0
2020_21_20210306_BRI_LEI,2020_21,2021-03-06,20:00,BRI,LEI,0.9571428571428572,1.4357142857142857,1.5483870967741935,1.2857142857142858,140,217,1.0714285714285714,1.3857142857142857,70,1.5229357798165137,1.4495412844036697,109,0.6,0.8,5,1.4,1.2,5,0.8,0.8,10,1.5,1.0,10,2166,2.728993536472761,3,1
2020_21_20210306_BUR_ARS,2020_21,2021-03-06,12:30,BUR,ARS,1.0167597765363128,1.3798882681564246,1.7546296296296295,1.1898148148148149,179,216,1.1222222222222222,1.1888888888888889,90,1.4907407407407407,1.4444444444444444,108,1.0,1.2,5,1.6,1.4,5,1.0,1.3,10,1.8,0.8,10,2167,2.7291185971389016,2,0
2020_21_20210306_SHU_SOU,2020_21,2021-03-06,15:00,SHU,SOU,0.8461538461538461,1.2615384615384615,1.2222222222222223,1.4537037037037037,65,216,1.0303030303030303,1.0606060606060606,33,1.1388888888888888,1.5185185185185186,108,0.4,1.6,5,0.8,2.0,5,0.8,1.4,10,0.6,2.5,10,2168,2.7287822878228782,2,0
2020_21_20210307_LIV_FUL,2020_21,2021-03-07,14:00,LIV,FUL,2.055299539170507,1.0138248847926268,0.8461538461538461,1.7538461538461538,217,65,2.311926605504587,0.8532110091743119,109,0.78125,1.875,32,0.8,2.0,5,0.8,0.4,5,1.0,1.4,10,0.7,0.8,10,2169,2.728446288612264,1,0
2020_21_20210307_MCI_MUN,2020_21,2021-03-07,16:30,MCI,MUN,2.3502304147465436,0.8387096774193549,1.6359447004608294,0.9861751152073732,217,217,2.6605504587155964,0.7889908256880734,109,1.4954128440366972,1.128440366972477,109,2.6,0.6,5,1.4,1.0,5,2.7,0.4,10,1.9,0.8,10,2170,2.7276497695852533,2,0
2020_21_20210307_TOT_CRY,2020_21,2021-03-07,19:15,TOT,CRY,1.8472222222222223,0.9722222222222222,1.1290322580645162,1.4516129032258065,216,217,1.9722222222222223,0.7962962962962963,108,1.1574074074074074,1.6296296296296295,108,1.6,1.0,5,0.4,1.2,5,1.3,1.2,10,0.7,1.4,10,2171,2.7273146015660985,5,1
2020_21_20210307_WBA_NEW,2020_21,2021-03-07,12:00,WBA,NEW,0.9078014184397163,1.49645390070922,1.0674157303370786,1.4719101123595506,141,178,1.0845070422535212,1.5492957746478873,71,0.8651685393258427,1.7191011235955056,89,0.4,0.8,5,1.2,2.0,5,0.9,1.7,10,0.9,1.8,10,2172,2.7283609576427255,0,0
2020_21_20210308_CHE_EVE,2020_21,2021-03-08,18:00,CHE,EVE,1.7511520737327189,1.1152073732718895,1.3981481481481481,1.3518518518518519,217,216,1.9351851851851851,0.9444444444444444,108,1.1574074074074074,1.5,108,1.2,0.4,5,1.0,1.0,5,1.0,0.4,10,1.3,1.3,10,2173,2.7271053842613897,2,0
2020_21_20210308_WHU_LEE,2020_21,2021-03-08,20:00,WHU,LEE,1.3935185185185186,1.5324074074074074,1.6538461538461537,1.6923076923076923,216,26,1.4814814814814814,1.462962962962963,108,1.8461538461538463,2.076923076923077,13,1.8,0.8,5,1.4,1.2,5,1.7,1.0,10,1.3,1.4,10,2174,2.7267709291628335,2,0
2020_21_20210310_MCI_SOU,2020_21,2021-03-10,18:00,MCI,SOU,2.3394495412844036,0.8440366972477065,1.2258064516129032,1.4470046082949308,218,217,2.6363636363636362,0.8,110,1.146788990825688,1.5045871559633028,109,2.0,1.0,5,0.8,1.4,5,2.5,0.6,10,0.7,2.5,10,2175,2.7264367816091952,7,1
2020_21_20210312_NEW_AVL,2020_21,2021-03-12,20:00,NEW,AVL,1.0614525139664805,1.4636871508379887,1.0392156862745099,1.6666666666666667,179,102,1.2696629213483146,1.2247191011235956,89,0.9615384615384616,1.7115384615384615,52,1.0,1.6,5,0.4,0.6,5,0.9,1.7,10,0.9,0.9,10,2176,2.7284007352941178,2,0
2020_21_20210313_CRY_WBA,2020_21,2021-03-13,15:00,CRY,WBA,1.128440366972477,1.463302752293578,0.9014084507042254,1.4859154929577465,218,142,1.1009174311926606,1.275229357798165,109,0.7285714285714285,1.4428571428571428,70,0.6,1.6,5,0.4,0.4,5,0.8,1.8,10,0.6,1.5,10,2177,2.728066146072577,1,0
2020_21_20210313_EVE_BUR,2020_21,2021-03-13,17:30,EVE,BUR,1.391705069124424,1.3548387096774193,1.0166666666666666,1.3777777777777778,217,180,1.6388888888888888,1.2037037037037037,108,0.9101123595505618,1.5730337078651686,89,1.0,1.0,5,0.6,1.4,5,1.1,1.4,10,1.0,1.4,10,2178,2.727272727272727,3,1
2020_21_20210313_FUL_MCI,2020_21,2021-03-13,20:00,FUL,MCI,0.8484848484848485,1.7272727272727273,2.3515981735159817,0.8493150684931506,66,219,0.9090909090909091,1.6363636363636365,33,2.037037037037037,0.8888888888888888,108,0.6,0.4,5,2.4,1.2,5,0.7,0.6,10,2.5,0.8,10,2179,2.7273978889398807,3,1
2020_21_20210313_LEE_CHE,2020_21,2021-03-13,12:30,LEE,CHE,1.5925925925925926,1.7037037037037037,1.7522935779816513,1.110091743119266,27,218,1.4615384615384615,1.3076923076923077,13,1.5688073394495412,1.2844036697247707,109,1.0,1.6,5,1.2,0.2,5,1.3,1.3,10,1.1,0.4,10,2180,2.7275229357798163,0,0
2020_21_20210314_ARS_TOT,2020_21,2021-03-14,16:30,ARS,TOT,1.7511520737327189,1.1889400921658986,1.8571428571428572,0.9723502304147466,217,217,2.0185185185185186,0.9351851851851852,108,1.7222222222222223,1.1481481481481481,108,1.6,1.2,5,2.0,1.2,5,1.5,0.9,10,1.6,1.2,10,2181,2.7262723521320495,3,1
