match_id,season,market,selection,price,price_type,price_source,source_column
2020_21_20210523_WOL_MUN,2020_21,OU25,UNDER,2.1,PRE_CLOSING,BET365,B365<2.5
2020_21_20210523_WOL_MUN,2020_21,OU25,OVER,1.74,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2020_21_20210523_WOL_MUN,2020_21,OU25,UNDER,2.13,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2020_21_20210523_WOL_MUN,2020_21,OU25,OVER,1.81,PRE_CLOSING,MARKET_MAX,Max>2.5
2020_21_20210523_WOL_MUN,2020_21,OU25,UNDER,2.26,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,OVER,2.37,CLOSING,BET365,B365C>2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,UNDER,1.57,CLOSING,BET365,B365C<2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,OVER,2.33,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,UNDER,1.62,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,OVER,2.47,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,UNDER,1.75,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,OVER,2.1,PRE_CLOSING,BET365,B365>2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,UNDER,1.72,PRE_CLOSING,BET365,B365<2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,OVER,2.16,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,UNDER,1.73,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,OVER,2.26,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210813_BRE_ARS,2021_22,OU25,UNDER,1.83,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,OVER,2.3,CLOSING,BET365,B365C>2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,UNDER,1.61,CLOSING,BET365,B365C<2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,OVER,2.34,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,UNDER,1.62,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,OVER,2.42,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,UNDER,1.71,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,OVER,2.5,PRE_CLOSING,BET365,B365>2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,UNDER,1.53,PRE_CLOSING,BET365,B365<2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,OVER,2.46,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,UNDER,1.57,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,OVER,2.56,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210814_BUR_BRI,2021_22,OU25,UNDER,1.63,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,OVER,1.9,CLOSING,BET365,B365C>2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,UNDER,1.9,CLOSING,BET365,B365C<2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,OVER,1.9,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,UNDER,1.94,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,OVER,1.96,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,UNDER,2.07,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,OVER,1.8,PRE_CLOSING,BET365,B365>2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,UNDER,2.0,PRE_CLOSING,BET365,B365<2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,OVER,1.79,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,UNDER,2.06,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,OVER,1.84,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210814_CHE_CRY,2021_22,OU25,UNDER,2.12,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,OVER,2.2,CLOSING,BET365,B365C>2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,UNDER,1.66,CLOSING,BET365,B365C<2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,OVER,2.24,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,UNDER,1.67,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,OVER,2.34,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,UNDER,1.77,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,OVER,2.0,PRE_CLOSING,BET365,B365>2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,UNDER,1.8,PRE_CLOSING,BET365,B365<2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,OVER,2.07,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,UNDER,1.79,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,OVER,2.14,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210814_EVE_SOU,2021_22,OU25,UNDER,1.85,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,OVER,2.0,CLOSING,BET365,B365C>2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,UNDER,1.8,CLOSING,BET365,B365C<2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,OVER,2.06,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,UNDER,1.79,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,OVER,2.15,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,UNDER,1.93,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,OVER,2.09,PRE_CLOSING,BET365,B365>2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,UNDER,1.84,PRE_CLOSING,BET365,B365<2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,OVER,2.04,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,UNDER,1.81,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,OVER,2.12,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210814_LEI_WOL,2021_22,OU25,UNDER,1.85,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,OVER,1.66,CLOSING,BET365,B365C>2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,UNDER,2.2,CLOSING,BET365,B365C<2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,OVER,1.67,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,UNDER,2.25,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,OVER,1.75,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,UNDER,2.37,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,OVER,1.61,PRE_CLOSING,BET365,B365>2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,UNDER,2.3,PRE_CLOSING,BET365,B365<2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,OVER,1.65,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,UNDER,2.29,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,OVER,1.71,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210814_MUN_LEE,2021_22,OU25,UNDER,2.38,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,OVER,1.57,CLOSING,BET365,B365C>2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,UNDER,2.37,CLOSING,BET365,B365C<2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,OVER,1.55,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,UNDER,2.48,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,OVER,1.61,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,UNDER,2.6,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,OVER,1.53,PRE_CLOSING,BET365,B365>2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,UNDER,2.5,PRE_CLOSING,BET365,B365<2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,OVER,1.52,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,UNDER,2.59,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,OVER,1.56,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210814_NOR_LIV,2021_22,OU25,UNDER,2.75,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,OVER,2.1,CLOSING,BET365,B365C>2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,UNDER,1.72,CLOSING,BET365,B365C<2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,OVER,2.12,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,UNDER,1.74,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,OVER,2.23,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,UNDER,1.84,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,OVER,2.0,PRE_CLOSING,BET365,B365>2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,UNDER,1.8,PRE_CLOSING,BET365,B365<2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,OVER,2.03,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,UNDER,1.82,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,OVER,2.1,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210814_WAT_AVL,2021_22,OU25,UNDER,1.87,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,OVER,1.9,CLOSING,BET365,B365C>2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,UNDER,1.9,CLOSING,BET365,B365C<2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,OVER,1.88,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,UNDER,1.95,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,OVER,1.97,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,UNDER,2.05,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,OVER,1.99,PRE_CLOSING,BET365,B365>2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,UNDER,1.94,PRE_CLOSING,BET365,B365<2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,OVER,1.95,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,UNDER,1.9,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,OVER,2.01,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210815_NEW_WHU,2021_22,OU25,UNDER,1.96,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,OVER,1.8,CLOSING,BET365,B365C>2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,UNDER,2.0,CLOSING,BET365,B365C<2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,OVER,1.85,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,UNDER,1.99,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,OVER,2.0,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,UNDER,2.17,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,OVER,1.89,PRE_CLOSING,BET365,B365>2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,UNDER,2.04,PRE_CLOSING,BET365,B365<2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,OVER,1.85,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,UNDER,2.01,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,OVER,1.91,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210815_TOT_MCI,2021_22,OU25,UNDER,2.1,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,OVER,1.72,CLOSING,BET365,B365C>2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,UNDER,2.1,CLOSING,BET365,B365C<2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,OVER,1.68,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,UNDER,2.23,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,OVER,1.74,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,UNDER,2.39,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,OVER,1.72,PRE_CLOSING,BET365,B365>2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,UNDER,2.1,PRE_CLOSING,BET365,B365<2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,OVER,1.77,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,UNDER,2.09,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,OVER,1.81,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210821_AVL_NEW,2021_22,OU25,UNDER,2.18,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,OVER,2.1,CLOSING,BET365,B365C>2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,UNDER,1.72,CLOSING,BET365,B365C<2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,OVER,2.16,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,UNDER,1.72,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,OVER,2.25,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,UNDER,1.84,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,OVER,2.2,PRE_CLOSING,BET365,B365>2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,UNDER,1.66,PRE_CLOSING,BET365,B365<2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,OVER,2.24,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,UNDER,1.67,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,OVER,2.31,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210821_BRI_WAT,2021_22,OU25,UNDER,1.73,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,OVER,2.3,CLOSING,BET365,B365C>2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,UNDER,1.61,CLOSING,BET365,B365C<2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,OVER,2.32,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,UNDER,1.63,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,OVER,2.42,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,UNDER,1.71,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,OVER,2.3,PRE_CLOSING,BET365,B365>2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,UNDER,1.61,PRE_CLOSING,BET365,B365<2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,OVER,2.32,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,UNDER,1.62,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,OVER,2.43,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210821_CRY_BRE,2021_22,OU25,UNDER,1.67,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,OVER,1.8,CLOSING,BET365,B365C>2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,UNDER,2.0,CLOSING,BET365,B365C<2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,OVER,1.82,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,UNDER,2.02,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,OVER,1.88,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,UNDER,2.17,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,OVER,1.72,PRE_CLOSING,BET365,B365>2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,UNDER,2.1,PRE_CLOSING,BET365,B365<2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,OVER,1.7,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,UNDER,2.2,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,OVER,1.76,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210821_LEE_EVE,2021_22,OU25,UNDER,2.29,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,OVER,1.44,CLOSING,BET365,B365C>2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,UNDER,2.75,CLOSING,BET365,B365C<2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,OVER,1.47,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,UNDER,2.7,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,OVER,1.54,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,UNDER,2.85,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,OVER,1.53,PRE_CLOSING,BET365,B365>2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,UNDER,2.5,PRE_CLOSING,BET365,B365<2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,OVER,1.54,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,UNDER,2.5,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,OVER,1.59,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210821_LIV_BUR,2021_22,OU25,UNDER,2.61,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,OVER,1.36,CLOSING,BET365,B365C>2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,UNDER,3.2,CLOSING,BET365,B365C<2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,OVER,1.36,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,UNDER,3.18,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,OVER,1.43,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,UNDER,3.48,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,OVER,1.33,PRE_CLOSING,BET365,B365>2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,UNDER,3.4,PRE_CLOSING,BET365,B365<2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,OVER,1.34,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,UNDER,3.29,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,OVER,1.39,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210821_MCI_NOR,2021_22,OU25,UNDER,3.4,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,OVER,2.1,CLOSING,BET365,B365C>2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,UNDER,1.72,CLOSING,BET365,B365C<2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,OVER,2.13,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,UNDER,1.74,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,OVER,2.25,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,UNDER,1.84,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,OVER,2.1,PRE_CLOSING,BET365,B365>2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,UNDER,1.72,PRE_CLOSING,BET365,B365<2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,OVER,2.07,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,UNDER,1.79,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,OVER,2.14,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210822_ARS_CHE,2021_22,OU25,UNDER,1.87,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,OVER,1.66,CLOSING,BET365,B365C>2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,UNDER,2.2,CLOSING,BET365,B365C<2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,OVER,1.68,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,UNDER,2.23,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,OVER,1.73,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,UNDER,2.39,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,OVER,1.72,PRE_CLOSING,BET365,B365>2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,UNDER,2.1,PRE_CLOSING,BET365,B365<2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,OVER,1.72,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,UNDER,2.16,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,OVER,1.78,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210822_SOU_MUN,2021_22,OU25,UNDER,2.25,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,OVER,2.3,CLOSING,BET365,B365C>2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,UNDER,1.61,CLOSING,BET365,B365C<2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,OVER,2.32,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,UNDER,1.63,CLOSING,MARKET_AVERAGE,AvgC<2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,OVER,2.41,CLOSING,MARKET_MAX,MaxC>2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,UNDER,1.72,CLOSING,MARKET_MAX,MaxC<2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,OVER,2.2,PRE_CLOSING,BET365,B365>2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,UNDER,1.66,PRE_CLOSING,BET365,B365<2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,OVER,2.24,PRE_CLOSING,MARKET_AVERAGE,Avg>2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,UNDER,1.67,PRE_CLOSING,MARKET_AVERAGE,Avg<2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,OVER,2.31,PRE_CLOSING,MARKET_MAX,Max>2.5
2021_22_20210822_WOL_TOT,2021_22,OU25,UNDER,1.72,PRE_CLOSING,MARKET_MAX,Max<2.5
2021_22_20210823_WHU_LEI,2021_22,OU25,OVER,1.8,CLOSING,BET365,B365C>2.5
2021_22_20210823_WHU_LEI,2021_22,OU25,UNDER,2.0,CLOSING,BET365,B365C<2.5
2021_22_20210823_WHU_LEI,2021_22,OU25,OVER,1.78,CLOSING,MARKET_AVERAGE,AvgC>2.5
2021_22_20210823_WHU_LEI,2021_22,OU25,UNDER,2.08,CLOSING,MARKET_AVERAGE,AvgC<2.5
