match_id,season,market,selection,opening_price,opening_source_column,opening_source,closing_price,closing_source_column,closing_source,has_opening,has_closing,raw_row,closing_implied_probability,opening_implied_probability,price_change,implied_probability_change,closing_available,opening_available,odds_change,odds_change_pct,probability_change,clv,movement
2022_23_14/01/2023_Man United_Man City,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,178,0.45454545454545453,0.47619047619047616,0.1,-0.0216450216450216,True,True,0.10000000000000009,0.04761904761904767,-0.021645021645021634,0.04761904761904767,DRIFTED
2022_23_14/01/2023_Brighton_Liverpool,2022_23,OVER_2.5,OVER_2.5,1.57,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,179,0.6369426751592356,0.6369426751592356,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_14/01/2023_Brighton_Liverpool,2022_23,OVER_2.5,UNDER_2.5,2.38,B365<2.5,BET365,2.38,B365C<2.5,BET365,True,True,179,0.42016806722689076,0.42016806722689076,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_14/01/2023_Everton_Southampton,2022_23,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.3,B365C>2.5,BET365,True,True,180,0.4347826086956522,0.47619047619047616,0.1999999999999997,-0.0414078674948239,True,True,0.19999999999999973,0.09523809523809512,-0.04140786749482395,0.09523809523809512,DRIFTED
2022_23_14/01/2023_Everton_Southampton,2022_23,OVER_2.5,UNDER_2.5,1.73,B365<2.5,BET365,1.62,B365C<2.5,BET365,True,True,180,0.6172839506172839,0.5780346820809249,-0.1099999999999998,0.039249268536359,True,True,-0.10999999999999988,-0.06358381502890165,0.03924926853635902,-0.06358381502890165,SHORTENED
2022_23_14/01/2023_Nott'm Forest_Leicester,2022_23,OVER_2.5,OVER_2.5,2.03,B365>2.5,BET365,2.3,B365C>2.5,BET365,True,True,181,0.4347826086956522,0.4926108374384237,0.27,-0.0578282287427714,True,True,0.27,0.13300492610837433,-0.05782822874277149,0.13300492610837433,DRIFTED
2022_23_14/01/2023_Nott'm Forest_Leicester,2022_23,OVER_2.5,UNDER_2.5,1.87,B365<2.5,BET365,1.62,B365C<2.5,BET365,True,True,181,0.6172839506172839,0.53475935828877,-0.25,0.0825245923285139,True,True,-0.25,-0.1336898395721925,0.08252459232851395,-0.1336898395721925,SHORTENED
2022_23_14/01/2023_Wolves_West Ham,2022_23,OVER_2.5,OVER_2.5,2.2,B365>2.5,BET365,2.2,B365C>2.5,BET365,True,True,182,0.45454545454545453,0.45454545454545453,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_14/01/2023_Wolves_West Ham,2022_23,OVER_2.5,UNDER_2.5,1.67,B365<2.5,BET365,1.67,B365C<2.5,BET365,True,True,182,0.5988023952095809,0.5988023952095809,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_14/01/2023_Brentford_Bournemouth,2022_23,OVER_2.5,OVER_2.5,1.8,B365>2.5,BET365,1.96,B365C>2.5,BET365,True,True,183,0.5102040816326531,0.5555555555555556,0.1599999999999999,-0.0453514739229025,True,True,0.15999999999999992,0.0888888888888888,-0.04535147392290251,0.0888888888888888,DRIFTED
2022_23_14/01/2023_Brentford_Bournemouth,2022_23,OVER_2.5,UNDER_2.5,2.0,B365<2.5,BET365,1.94,B365C<2.5,BET365,True,True,183,0.5154639175257733,0.5,-0.06,0.0154639175257732,True,True,-0.06000000000000005,-0.030000000000000027,0.015463917525773252,-0.030000000000000027,SHORTENED
2022_23_15/01/2023_Chelsea_Crystal Palace,2022_23,OVER_2.5,OVER_2.5,2.02,B365>2.5,BET365,2.2,B365C>2.5,BET365,True,True,184,0.45454545454545453,0.49504950495049505,0.1800000000000001,-0.0405040504050405,True,True,0.18000000000000016,0.08910891089108919,-0.040504050405040515,0.08910891089108919,DRIFTED
2022_23_15/01/2023_Chelsea_Crystal Palace,2022_23,OVER_2.5,UNDER_2.5,1.88,B365<2.5,BET365,1.67,B365C<2.5,BET365,True,True,184,0.5988023952095809,0.5319148936170213,-0.2099999999999999,0.0668875015925596,True,True,-0.20999999999999996,-0.11170212765957444,0.06688750159255963,-0.11170212765957444,SHORTENED
2022_23_15/01/2023_Newcastle_Fulham,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.67,B365C>2.5,BET365,True,True,185,0.5988023952095809,0.5780346820809249,-0.06,0.0207677131286559,True,True,-0.06000000000000005,-0.034682080924855474,0.020767713128655996,-0.034682080924855474,SHORTENED
2022_23_15/01/2023_Newcastle_Fulham,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,185,0.45454545454545453,0.47619047619047616,0.1,-0.0216450216450216,True,True,0.10000000000000009,0.04761904761904767,-0.021645021645021634,0.04761904761904767,DRIFTED
2022_23_15/01/2023_Tottenham_Arsenal,2022_23,OVER_2.5,OVER_2.5,1.8,B365>2.5,BET365,1.96,B365C>2.5,BET365,True,True,186,0.5102040816326531,0.5555555555555556,0.1599999999999999,-0.0453514739229025,True,True,0.15999999999999992,0.0888888888888888,-0.04535147392290251,0.0888888888888888,DRIFTED
2022_23_15/01/2023_Tottenham_Arsenal,2022_23,OVER_2.5,UNDER_2.5,2.0,B365<2.5,BET365,1.94,B365C<2.5,BET365,True,True,186,0.5154639175257733,0.5,-0.06,0.0154639175257732,True,True,-0.06000000000000005,-0.030000000000000027,0.015463917525773252,-0.030000000000000027,SHORTENED
2022_23_18/01/2023_Crystal Palace_Man United,2022_23,OVER_2.5,OVER_2.5,1.97,B365>2.5,BET365,1.94,B365C>2.5,BET365,True,True,187,0.5154639175257733,0.5076142131979695,-0.03,0.0078497043278037,True,True,-0.030000000000000027,-0.015228426395939132,0.007849704327803741,-0.015228426395939132,SHORTENED
2022_23_18/01/2023_Crystal Palace_Man United,2022_23,OVER_2.5,UNDER_2.5,1.93,B365<2.5,BET365,1.96,B365C<2.5,BET365,True,True,187,0.5102040816326531,0.5181347150259068,0.03,-0.0079306333932537,True,True,0.030000000000000027,0.015544041450777257,-0.007930633393253728,0.015544041450777257,DRIFTED
2022_23_19/01/2023_Man City_Tottenham,2022_23,OVER_2.5,OVER_2.5,1.53,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,188,0.6535947712418301,0.6535947712418301,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_19/01/2023_Man City_Tottenham,2022_23,OVER_2.5,UNDER_2.5,2.5,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,188,0.4,0.4,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_21/01/2023_Liverpool_Chelsea,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,189,0.5263157894736842,0.5780346820809249,0.1699999999999999,-0.0517188926072407,True,True,0.16999999999999993,0.09826589595375723,-0.05171889260724072,0.09826589595375723,DRIFTED
2022_23_21/01/2023_Liverpool_Chelsea,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,189,0.5,0.47619047619047616,-0.1,0.0238095238095238,True,True,-0.10000000000000009,-0.04761904761904767,0.023809523809523836,-0.04761904761904767,SHORTENED
2022_23_21/01/2023_Bournemouth_Nott'm Forest,2022_23,OVER_2.5,OVER_2.5,2.3,B365>2.5,BET365,2.2,B365C>2.5,BET365,True,True,190,0.45454545454545453,0.4347826086956522,-0.0999999999999996,0.0197628458498023,True,True,-0.09999999999999964,-0.04347826086956508,0.019762845849802313,-0.04347826086956508,SHORTENED
2022_23_21/01/2023_Bournemouth_Nott'm Forest,2022_23,OVER_2.5,UNDER_2.5,1.62,B365<2.5,BET365,1.67,B365C<2.5,BET365,True,True,190,0.5988023952095809,0.6172839506172839,0.0499999999999998,-0.018481555407703,True,True,0.04999999999999982,0.030864197530864113,-0.01848155540770302,0.030864197530864113,DRIFTED
2022_23_21/01/2023_Leicester_Brighton,2022_23,OVER_2.5,OVER_2.5,1.86,B365>2.5,BET365,1.73,B365C>2.5,BET365,True,True,191,0.5780346820809249,0.5376344086021505,-0.1300000000000001,0.0404002734787743,True,True,-0.13000000000000012,-0.06989247311827962,0.040400273478774396,-0.06989247311827962,SHORTENED
2022_23_21/01/2023_Leicester_Brighton,2022_23,OVER_2.5,UNDER_2.5,2.04,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,191,0.47619047619047616,0.49019607843137253,0.06,-0.0140056022408963,True,True,0.06000000000000005,0.02941176470588247,-0.014005602240896364,0.02941176470588247,DRIFTED
2022_23_21/01/2023_Southampton_Aston Villa,2022_23,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.2,B365C>2.5,BET365,True,True,192,0.45454545454545453,0.47619047619047616,0.1,-0.0216450216450216,True,True,0.10000000000000009,0.04761904761904767,-0.021645021645021634,0.04761904761904767,DRIFTED
2022_23_21/01/2023_Southampton_Aston Villa,2022_23,OVER_2.5,UNDER_2.5,1.73,B365<2.5,BET365,1.67,B365C<2.5,BET365,True,True,192,0.5988023952095809,0.5780346820809249,-0.06,0.0207677131286559,True,True,-0.06000000000000005,-0.034682080924855474,0.020767713128655996,-0.034682080924855474,SHORTENED
2022_23_21/01/2023_West Ham_Everton,2022_23,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,193,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_21/01/2023_West Ham_Everton,2022_23,OVER_2.5,UNDER_2.5,1.73,B365<2.5,BET365,1.73,B365C<2.5,BET365,True,True,193,0.5780346820809249,0.5780346820809249,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_21/01/2023_Crystal Palace_Newcastle,2022_23,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,194,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_21/01/2023_Crystal Palace_Newcastle,2022_23,OVER_2.5,UNDER_2.5,1.73,B365<2.5,BET365,1.73,B365C<2.5,BET365,True,True,194,0.5780346820809249,0.5780346820809249,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_22/01/2023_Leeds_Brentford,2022_23,OVER_2.5,OVER_2.5,1.67,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,195,0.5555555555555556,0.5988023952095809,0.1300000000000001,-0.0432468396540253,True,True,0.13000000000000012,0.07784431137724557,-0.043246839654025315,0.07784431137724557,DRIFTED
2022_23_22/01/2023_Leeds_Brentford,2022_23,OVER_2.5,UNDER_2.5,2.2,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,195,0.5,0.45454545454545453,-0.2000000000000001,0.0454545454545454,True,True,-0.20000000000000018,-0.09090909090909094,0.04545454545454547,-0.09090909090909094,SHORTENED
2022_23_22/01/2023_Man City_Wolves,2022_23,OVER_2.5,OVER_2.5,1.5,B365>2.5,BET365,1.5,B365C>2.5,BET365,True,True,196,0.6666666666666666,0.6666666666666666,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_22/01/2023_Man City_Wolves,2022_23,OVER_2.5,UNDER_2.5,2.63,B365<2.5,BET365,2.63,B365C<2.5,BET365,True,True,196,0.3802281368821293,0.3802281368821293,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_22/01/2023_Arsenal_Man United,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.73,B365C>2.5,BET365,True,True,197,0.5780346820809249,0.5780346820809249,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_22/01/2023_Arsenal_Man United,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,197,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_23/01/2023_Fulham_Tottenham,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.67,B365C>2.5,BET365,True,True,198,0.5988023952095809,0.5780346820809249,-0.06,0.0207677131286559,True,True,-0.06000000000000005,-0.034682080924855474,0.020767713128655996,-0.034682080924855474,SHORTENED
2022_23_23/01/2023_Fulham_Tottenham,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,198,0.45454545454545453,0.47619047619047616,0.1,-0.0216450216450216,True,True,0.10000000000000009,0.04761904761904767,-0.021645021645021634,0.04761904761904767,DRIFTED
2022_23_03/02/2023_Chelsea_Fulham,2022_23,OVER_2.5,OVER_2.5,1.91,B365>2.5,BET365,1.89,B365C>2.5,BET365,True,True,199,0.5291005291005292,0.5235602094240838,-0.02,0.0055403196764454,True,True,-0.020000000000000018,-0.010471204188481686,0.0055403196764454155,-0.010471204188481686,SHORTENED
2022_23_03/02/2023_Chelsea_Fulham,2022_23,OVER_2.5,UNDER_2.5,1.99,B365<2.5,BET365,2.01,B365C<2.5,BET365,True,True,199,0.49751243781094534,0.5025125628140703,0.0199999999999997,-0.0050001250031249,True,True,0.019999999999999796,0.010050251256281229,-0.005000125003124967,0.010050251256281229,DRIFTED
2022_23_04/02/2023_Everton_Arsenal,2022_23,OVER_2.5,OVER_2.5,1.87,B365>2.5,BET365,2.07,B365C>2.5,BET365,True,True,200,0.48309178743961356,0.53475935828877,0.1999999999999997,-0.0516675708491564,True,True,0.19999999999999973,0.10695187165775377,-0.05166757084915641,0.10695187165775377,DRIFTED
2022_23_04/02/2023_Everton_Arsenal,2022_23,OVER_2.5,UNDER_2.5,2.03,B365<2.5,BET365,1.83,B365C<2.5,BET365,True,True,200,0.5464480874316939,0.4926108374384237,-0.1999999999999997,0.0538372499932702,True,True,-0.19999999999999973,-0.09852216748768461,0.05383724999327022,-0.09852216748768461,SHORTENED
2022_23_04/02/2023_Aston Villa_Leicester,2022_23,OVER_2.5,OVER_2.5,1.94,B365>2.5,BET365,2.01,B365C>2.5,BET365,True,True,201,0.49751243781094534,0.5154639175257733,0.0699999999999998,-0.0179514797148279,True,True,0.06999999999999984,0.036082474226803996,-0.01795147971482791,0.036082474226803996,DRIFTED
2022_23_04/02/2023_Aston Villa_Leicester,2022_23,OVER_2.5,UNDER_2.5,1.96,B365<2.5,BET365,1.89,B365C<2.5,BET365,True,True,201,0.5291005291005292,0.5102040816326531,-0.07,0.0188964474678761,True,True,-0.07000000000000006,-0.0357142857142857,0.01889644746787611,-0.0357142857142857,SHORTENED
2022_23_04/02/2023_Brentford_Southampton,2022_23,OVER_2.5,OVER_2.5,2.04,B365>2.5,BET365,2.08,B365C>2.5,BET365,True,True,202,0.4807692307692307,0.49019607843137253,0.04,-0.0094268476621418,True,True,0.040000000000000036,0.019607843137254832,-0.009426847662141802,0.019607843137254832,DRIFTED
2022_23_04/02/2023_Brentford_Southampton,2022_23,OVER_2.5,UNDER_2.5,1.86,B365<2.5,BET365,1.82,B365C<2.5,BET365,True,True,202,0.5494505494505494,0.5376344086021505,-0.04,0.0118161408483988,True,True,-0.040000000000000036,-0.021505376344086002,0.011816140848398882,-0.021505376344086002,SHORTENED
2022_23_04/02/2023_Brighton_Bournemouth,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.62,B365C>2.5,BET365,True,True,203,0.6172839506172839,0.5780346820809249,-0.1099999999999998,0.039249268536359,True,True,-0.10999999999999988,-0.06358381502890165,0.03924926853635902,-0.06358381502890165,SHORTENED
2022_23_04/02/2023_Brighton_Bournemouth,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.3,B365C<2.5,BET365,True,True,203,0.4347826086956522,0.47619047619047616,0.1999999999999997,-0.0414078674948239,True,True,0.19999999999999973,0.09523809523809512,-0.04140786749482395,0.09523809523809512,DRIFTED
2022_23_04/02/2023_Man United_Crystal Palace,2022_23,OVER_2.5,OVER_2.5,1.88,B365>2.5,BET365,1.73,B365C>2.5,BET365,True,True,204,0.5780346820809249,0.5319148936170213,-0.1499999999999999,0.0461197884639036,True,True,-0.1499999999999999,-0.07978723404255317,0.04611978846390363,-0.07978723404255317,SHORTENED
2022_23_04/02/2023_Man United_Crystal Palace,2022_23,OVER_2.5,UNDER_2.5,2.02,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,204,0.47619047619047616,0.49504950495049505,0.08,-0.0188590287600188,True,True,0.08000000000000007,0.03960396039603964,-0.01885902876001888,0.03960396039603964,DRIFTED
2022_23_04/02/2023_Wolves_Liverpool,2022_23,OVER_2.5,OVER_2.5,1.8,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,205,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_04/02/2023_Wolves_Liverpool,2022_23,OVER_2.5,UNDER_2.5,2.0,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,205,0.5,0.5,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_04/02/2023_Newcastle_West Ham,2022_23,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,1.97,B365C>2.5,BET365,True,True,206,0.5076142131979695,0.5,-0.03,0.0076142131979695,True,True,-0.030000000000000027,-0.015000000000000013,0.0076142131979695105,-0.015000000000000013,SHORTENED
2022_23_04/02/2023_Newcastle_West Ham,2022_23,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.93,B365C<2.5,BET365,True,True,206,0.5181347150259068,0.5555555555555556,0.1299999999999999,-0.0374208405296487,True,True,0.1299999999999999,0.07222222222222219,-0.03742084052964878,0.07222222222222219,DRIFTED
2022_23_05/02/2023_Nott'm Forest_Leeds,2022_23,OVER_2.5,OVER_2.5,1.94,B365>2.5,BET365,1.91,B365C>2.5,BET365,True,True,207,0.5235602094240838,0.5154639175257733,-0.03,0.0080962918983105,True,True,-0.030000000000000027,-0.015463917525773252,0.008096291898310515,-0.015463917525773252,SHORTENED
2022_23_05/02/2023_Nott'm Forest_Leeds,2022_23,OVER_2.5,UNDER_2.5,1.96,B365<2.5,BET365,1.99,B365C<2.5,BET365,True,True,207,0.5025125628140703,0.5102040816326531,0.03,-0.0076915188185827,True,True,0.030000000000000027,0.015306122448979664,-0.007691518818582765,0.015306122448979664,DRIFTED
2022_23_05/02/2023_Tottenham_Man City,2022_23,OVER_2.5,OVER_2.5,1.67,B365>2.5,BET365,1.73,B365C>2.5,BET365,True,True,208,0.5780346820809249,0.5988023952095809,0.06,-0.0207677131286559,True,True,0.06000000000000005,0.03592814371257491,-0.020767713128655996,0.03592814371257491,DRIFTED
2022_23_05/02/2023_Tottenham_Man City,2022_23,OVER_2.5,UNDER_2.5,2.2,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,208,0.47619047619047616,0.45454545454545453,-0.1,0.0216450216450216,True,True,-0.10000000000000009,-0.045454545454545525,0.021645021645021634,-0.045454545454545525,SHORTENED
2022_23_08/02/2023_Man United_Leeds,2022_23,OVER_2.5,OVER_2.5,1.57,B365>2.5,BET365,1.67,B365C>2.5,BET365,True,True,209,0.5988023952095809,0.6369426751592356,0.0999999999999998,-0.0381402799496547,True,True,0.09999999999999987,0.06369426751592355,-0.03814027994965474,0.06369426751592355,DRIFTED
2022_23_08/02/2023_Man United_Leeds,2022_23,OVER_2.5,UNDER_2.5,2.38,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,209,0.45454545454545453,0.42016806722689076,-0.1799999999999997,0.0343773873185637,True,True,-0.17999999999999972,-0.07563025210084018,0.03437738731856377,-0.07563025210084018,SHORTENED
2022_23_11/02/2023_West Ham_Chelsea,2022_23,OVER_2.5,OVER_2.5,2.2,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,210,0.47619047619047616,0.45454545454545453,-0.1,0.0216450216450216,True,True,-0.10000000000000009,-0.045454545454545525,0.021645021645021634,-0.045454545454545525,SHORTENED
2022_23_11/02/2023_West Ham_Chelsea,2022_23,OVER_2.5,UNDER_2.5,1.67,B365<2.5,BET365,1.73,B365C<2.5,BET365,True,True,210,0.5780346820809249,0.5988023952095809,0.06,-0.0207677131286559,True,True,0.06000000000000005,0.03592814371257491,-0.020767713128655996,0.03592814371257491,DRIFTED
2022_23_11/02/2023_Arsenal_Brentford,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.73,B365C>2.5,BET365,True,True,211,0.5780346820809249,0.5780346820809249,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_11/02/2023_Arsenal_Brentford,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,211,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_11/02/2023_Crystal Palace_Brighton,2022_23,OVER_2.5,OVER_2.5,2.0,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,212,0.47619047619047616,0.5,0.1,-0.0238095238095238,True,True,0.10000000000000009,0.050000000000000044,-0.023809523809523836,0.050000000000000044,DRIFTED
2022_23_11/02/2023_Crystal Palace_Brighton,2022_23,OVER_2.5,UNDER_2.5,1.8,B365<2.5,BET365,1.73,B365C<2.5,BET365,True,True,212,0.5780346820809249,0.5555555555555556,-0.07,0.0224791265253693,True,True,-0.07000000000000006,-0.03888888888888897,0.02247912652536932,-0.03888888888888897,SHORTENED
2022_23_11/02/2023_Fulham_Nott'm Forest,2022_23,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.08,B365C>2.5,BET365,True,True,213,0.4807692307692307,0.47619047619047616,-0.02,0.0045787545787545,True,True,-0.020000000000000018,-0.00952380952380949,0.0045787545787545625,-0.00952380952380949,SHORTENED
2022_23_11/02/2023_Fulham_Nott'm Forest,2022_23,OVER_2.5,UNDER_2.5,1.73,B365<2.5,BET365,1.82,B365C<2.5,BET365,True,True,213,0.5494505494505494,0.5780346820809249,0.09,-0.0285841326303755,True,True,0.09000000000000008,0.052023121387283267,-0.028584132630375514,0.052023121387283267,DRIFTED
2022_23_11/02/2023_Leicester_Tottenham,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.73,B365C>2.5,BET365,True,True,214,0.5780346820809249,0.5780346820809249,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_11/02/2023_Leicester_Tottenham,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,214,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_11/02/2023_Southampton_Wolves,2022_23,OVER_2.5,OVER_2.5,2.3,B365>2.5,BET365,2.3,B365C>2.5,BET365,True,True,215,0.4347826086956522,0.4347826086956522,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_11/02/2023_Southampton_Wolves,2022_23,OVER_2.5,UNDER_2.5,1.62,B365<2.5,BET365,1.62,B365C<2.5,BET365,True,True,215,0.6172839506172839,0.6172839506172839,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_11/02/2023_Bournemouth_Newcastle,2022_23,OVER_2.5,OVER_2.5,2.04,B365>2.5,BET365,1.97,B365C>2.5,BET365,True,True,216,0.5076142131979695,0.49019607843137253,-0.07,0.0174181347665969,True,True,-0.07000000000000006,-0.03431372549019607,0.017418134766596982,-0.03431372549019607,SHORTENED
2022_23_11/02/2023_Bournemouth_Newcastle,2022_23,OVER_2.5,UNDER_2.5,1.86,B365<2.5,BET365,1.93,B365C<2.5,BET365,True,True,216,0.5181347150259068,0.5376344086021505,0.0699999999999998,-0.0194996935762437,True,True,0.06999999999999984,0.037634408602150504,-0.019499693576243704,0.037634408602150504,DRIFTED
2022_23_12/02/2023_Leeds_Man United,2022_23,OVER_2.5,OVER_2.5,1.67,B365>2.5,BET365,1.67,B365C>2.5,BET365,True,True,217,0.5988023952095809,0.5988023952095809,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_12/02/2023_Leeds_Man United,2022_23,OVER_2.5,UNDER_2.5,2.2,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,217,0.45454545454545453,0.45454545454545453,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_12/02/2023_Man City_Aston Villa,2022_23,OVER_2.5,OVER_2.5,1.5,B365>2.5,BET365,1.5,B365C>2.5,BET365,True,True,218,0.6666666666666666,0.6666666666666666,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_12/02/2023_Man City_Aston Villa,2022_23,OVER_2.5,UNDER_2.5,2.63,B365<2.5,BET365,2.63,B365C<2.5,BET365,True,True,218,0.3802281368821293,0.3802281368821293,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_13/02/2023_Liverpool_Everton,2022_23,OVER_2.5,OVER_2.5,1.73,B365>2.5,BET365,1.73,B365C>2.5,BET365,True,True,219,0.5780346820809249,0.5780346820809249,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_13/02/2023_Liverpool_Everton,2022_23,OVER_2.5,UNDER_2.5,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,219,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True,0.0,0.0,0.0,0.0,UNCHANGED
2022_23_15/02/2023_Arsenal_Man City,2022_23,OVER_2.5,OVER_2.5,1.88,B365>2.5,BET365,1.93,B365C>2.5,BET365,True,True,220,0.5181347150259068,0.5319148936170213,0.05,-0.0137801785911144,True,True,0.050000000000000044,0.02659574468085113,-0.013780178591114467,0.02659574468085113,DRIFTED
2022_23_15/02/2023_Arsenal_Man City,2022_23,OVER_2.5,UNDER_2.5,2.02,B365<2.5,BET365,1.97,B365C<2.5,BET365,True,True,220,0.5076142131979695,0.49504950495049505,-0.05,0.0125647082474744,True,True,-0.050000000000000044,-0.024752475247524774,0.012564708247474465,-0.024752475247524774,SHORTENED
2022_23_18/02/2023_Aston Villa_Arsenal,2022_23,OVER_2.5,OVER_2.5,2.02,B365>2.5,BET365,1.99,B365C>2.5,BET365,True,True,221,0.5025125628140703,0.49504950495049505,-0.03,0.0074630578635752,True,True,-0.030000000000000027,-0.014851485148514865,0.007463057863575262,-0.014851485148514865,SHORTENED
2022_23_18/02/2023_Aston Villa_Arsenal,2022_23,OVER_2.5,UNDER_2.5,1.88,B365<2.5,BET365,1.91,B365C<2.5,BET365,True,True,221,0.5235602094240838,0.5319148936170213,0.03,-0.0083546841929375,True,True,0.030000000000000027,0.015957446808510634,-0.0083546841929375,0.015957446808510634,DRIFTED
2022_23_18/02/2023_Brentford_Crystal Palace,2022_23,OVER_2.5,OVER_2.5,2.1,B365>2.5,BET365,2.2,B365C>2.5,BET365,True,True,222,0.45454545454545453,0.47619047619047616,0.1,-0.0216450216450216,True,True,0.10000000000000009,0.04761904761904767,-0.021645021645021634,0.04761904761904767,DRIFTED
2022_23_18/02/2023_Brentford_Crystal Palace,2022_23,OVER_2.5,UNDER_2.5,1.73,B365<2.5,BET365,1.67,B365C<2.5,BET365,True,True,222,0.5988023952095809,0.5780346820809249,-0.06,0.0207677131286559,True,True,-0.06000000000000005,-0.034682080924855474,0.020767713128655996,-0.034682080924855474,SHORTENED
