match_id,season,market,selection,opening_price,opening_source_column,opening_source,closing_price,closing_source_column,closing_source,has_opening,has_closing,raw_row,closing_implied_probability,opening_implied_probability,price_change,implied_probability_change,closing_available,opening_available
2019_20_14/09/2019_Tottenham_Crystal Palace,2019_20,OVER_2.5,UNDER,2.3,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,44,0.42194092827004215,0.4347826086956522,0.07000000000000028,-0.01284168042561007,True,True
2019_20_14/09/2019_Wolves_Chelsea,2019_20,OVER_2.5,OVER,1.9,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,45,0.5,0.5263157894736842,0.10000000000000009,-0.02631578947368418,True,True
2019_20_14/09/2019_Wolves_Chelsea,2019_20,OVER_2.5,UNDER,1.9,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,45,0.5555555555555556,0.5263157894736842,-0.09999999999999987,0.0292397660818714,True,True
2019_20_14/09/2019_Norwich_Man City,2019_20,OVER_2.5,OVER,1.22,B365>2.5,BET365,1.22,B365C>2.5,BET365,True,True,46,0.819672131147541,0.819672131147541,0.0,0.0,True,True
2019_20_14/09/2019_Norwich_Man City,2019_20,OVER_2.5,UNDER,4.33,B365<2.5,BET365,4.33,B365C<2.5,BET365,True,True,46,0.23094688221709006,0.23094688221709006,0.0,0.0,True,True
2019_20_15/09/2019_Bournemouth_Everton,2019_20,OVER_2.5,OVER,1.72,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,47,0.5555555555555556,0.5813953488372093,0.08000000000000007,-0.025839793281653756,True,True
2019_20_15/09/2019_Bournemouth_Everton,2019_20,OVER_2.5,UNDER,2.1,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,47,0.5,0.47619047619047616,-0.10000000000000009,0.023809523809523836,True,True
2019_20_15/09/2019_Watford_Arsenal,2019_20,OVER_2.5,OVER,1.57,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,48,0.6535947712418301,0.6369426751592356,-0.040000000000000036,0.016652096082594436,True,True
2019_20_15/09/2019_Watford_Arsenal,2019_20,OVER_2.5,UNDER,2.37,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,48,0.4,0.42194092827004215,0.1299999999999999,-0.021940928270042126,True,True
2019_20_16/09/2019_Aston Villa_West Ham,2019_20,OVER_2.5,OVER,1.61,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,49,0.6369426751592356,0.6211180124223602,-0.040000000000000036,0.01582466273687544,True,True
2019_20_16/09/2019_Aston Villa_West Ham,2019_20,OVER_2.5,UNDER,2.3,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,49,0.42194092827004215,0.4347826086956522,0.07000000000000028,-0.01284168042561007,True,True
2019_20_20/09/2019_Southampton_Bournemouth,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.66,B365C>2.5,BET365,True,True,50,0.6024096385542169,0.6024096385542169,0.0,0.0,True,True
2019_20_20/09/2019_Southampton_Bournemouth,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,50,0.45454545454545453,0.45454545454545453,0.0,0.0,True,True
2019_20_21/09/2019_Leicester_Tottenham,2019_20,OVER_2.5,OVER,1.8,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,51,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True
2019_20_21/09/2019_Leicester_Tottenham,2019_20,OVER_2.5,UNDER,2.0,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,51,0.5,0.5,0.0,0.0,True,True
2019_20_21/09/2019_Burnley_Norwich,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.66,B365C>2.5,BET365,True,True,52,0.6024096385542169,0.6024096385542169,0.0,0.0,True,True
2019_20_21/09/2019_Burnley_Norwich,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,52,0.45454545454545453,0.45454545454545453,0.0,0.0,True,True
2019_20_21/09/2019_Everton_Sheffield United,2019_20,OVER_2.5,OVER,2.0,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,53,0.5,0.5,0.0,0.0,True,True
2019_20_21/09/2019_Everton_Sheffield United,2019_20,OVER_2.5,UNDER,1.8,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,53,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True
2019_20_21/09/2019_Man City_Watford,2019_20,OVER_2.5,OVER,1.25,B365>2.5,BET365,1.25,B365C>2.5,BET365,True,True,54,0.8,0.8,0.0,0.0,True,True
2019_20_21/09/2019_Man City_Watford,2019_20,OVER_2.5,UNDER,4.0,B365<2.5,BET365,4.0,B365C<2.5,BET365,True,True,54,0.25,0.25,0.0,0.0,True,True
2019_20_21/09/2019_Newcastle_Brighton,2019_20,OVER_2.5,OVER,2.3,B365>2.5,BET365,2.3,B365C>2.5,BET365,True,True,55,0.4347826086956522,0.4347826086956522,0.0,0.0,True,True
2019_20_21/09/2019_Newcastle_Brighton,2019_20,OVER_2.5,UNDER,1.61,B365<2.5,BET365,1.61,B365C<2.5,BET365,True,True,55,0.6211180124223602,0.6211180124223602,0.0,0.0,True,True
2019_20_22/09/2019_Crystal Palace_Wolves,2019_20,OVER_2.5,OVER,2.37,B365>2.5,BET365,2.37,B365C>2.5,BET365,True,True,56,0.42194092827004215,0.42194092827004215,0.0,0.0,True,True
2019_20_22/09/2019_Crystal Palace_Wolves,2019_20,OVER_2.5,UNDER,1.57,B365<2.5,BET365,1.57,B365C<2.5,BET365,True,True,56,0.6369426751592356,0.6369426751592356,0.0,0.0,True,True
2019_20_22/09/2019_West Ham_Man United,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,57,0.5555555555555556,0.6024096385542169,0.14000000000000012,-0.04685408299866134,True,True
2019_20_22/09/2019_West Ham_Man United,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,57,0.5,0.45454545454545453,-0.20000000000000018,0.04545454545454547,True,True
2019_20_22/09/2019_Arsenal_Aston Villa,2019_20,OVER_2.5,OVER,1.44,B365>2.5,BET365,1.4,B365C>2.5,BET365,True,True,58,0.7142857142857143,0.6944444444444444,-0.040000000000000036,0.019841269841269882,True,True
2019_20_22/09/2019_Arsenal_Aston Villa,2019_20,OVER_2.5,UNDER,2.75,B365<2.5,BET365,3.0,B365C<2.5,BET365,True,True,58,0.3333333333333333,0.36363636363636365,0.25,-0.03030303030303033,True,True
2019_20_22/09/2019_Chelsea_Liverpool,2019_20,OVER_2.5,OVER,1.57,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,59,0.6535947712418301,0.6369426751592356,-0.040000000000000036,0.016652096082594436,True,True
2019_20_22/09/2019_Chelsea_Liverpool,2019_20,OVER_2.5,UNDER,2.37,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,59,0.4,0.42194092827004215,0.1299999999999999,-0.021940928270042126,True,True
2019_20_28/09/2019_Sheffield United_Liverpool,2019_20,OVER_2.5,OVER,1.61,B365>2.5,BET365,1.61,B365C>2.5,BET365,True,True,60,0.6211180124223602,0.6211180124223602,0.0,0.0,True,True
2019_20_28/09/2019_Sheffield United_Liverpool,2019_20,OVER_2.5,UNDER,2.3,B365<2.5,BET365,2.3,B365C<2.5,BET365,True,True,60,0.4347826086956522,0.4347826086956522,0.0,0.0,True,True
2019_20_28/09/2019_Aston Villa_Burnley,2019_20,OVER_2.5,OVER,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,61,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_28/09/2019_Aston Villa_Burnley,2019_20,OVER_2.5,UNDER,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,61,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_28/09/2019_Bournemouth_West Ham,2019_20,OVER_2.5,OVER,1.57,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,62,0.6535947712418301,0.6369426751592356,-0.040000000000000036,0.016652096082594436,True,True
2019_20_28/09/2019_Bournemouth_West Ham,2019_20,OVER_2.5,UNDER,2.37,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,62,0.4,0.42194092827004215,0.1299999999999999,-0.021940928270042126,True,True
2019_20_28/09/2019_Chelsea_Brighton,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.61,B365C>2.5,BET365,True,True,63,0.6211180124223602,0.6024096385542169,-0.04999999999999982,0.01870837386814328,True,True
2019_20_28/09/2019_Chelsea_Brighton,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,2.3,B365C<2.5,BET365,True,True,63,0.4347826086956522,0.45454545454545453,0.09999999999999964,-0.019762845849802313,True,True
2019_20_28/09/2019_Crystal Palace_Norwich,2019_20,OVER_2.5,OVER,1.72,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,64,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True
2019_20_28/09/2019_Crystal Palace_Norwich,2019_20,OVER_2.5,UNDER,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,64,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True
2019_20_28/09/2019_Tottenham_Southampton,2019_20,OVER_2.5,OVER,1.57,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,65,0.6535947712418301,0.6369426751592356,-0.040000000000000036,0.016652096082594436,True,True
2019_20_28/09/2019_Tottenham_Southampton,2019_20,OVER_2.5,UNDER,2.37,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,65,0.4,0.42194092827004215,0.1299999999999999,-0.021940928270042126,True,True
2019_20_28/09/2019_Wolves_Watford,2019_20,OVER_2.5,OVER,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,66,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_28/09/2019_Wolves_Watford,2019_20,OVER_2.5,UNDER,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,66,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_28/09/2019_Everton_Man City,2019_20,OVER_2.5,OVER,1.5,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,67,0.6369426751592356,0.6666666666666666,0.07000000000000006,-0.02972399150743099,True,True
2019_20_28/09/2019_Everton_Man City,2019_20,OVER_2.5,UNDER,2.62,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,67,0.42194092827004215,0.38167938931297707,-0.25,0.04026153895706508,True,True
2019_20_29/09/2019_Leicester_Newcastle,2019_20,OVER_2.5,OVER,2.0,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,68,0.5263157894736842,0.5,-0.10000000000000009,0.02631578947368418,True,True
2019_20_29/09/2019_Leicester_Newcastle,2019_20,OVER_2.5,UNDER,1.8,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,68,0.5263157894736842,0.5555555555555556,0.09999999999999987,-0.0292397660818714,True,True
2019_20_30/09/2019_Man United_Arsenal,2019_20,OVER_2.5,OVER,1.61,B365>2.5,BET365,1.61,B365C>2.5,BET365,True,True,69,0.6211180124223602,0.6211180124223602,0.0,0.0,True,True
2019_20_30/09/2019_Man United_Arsenal,2019_20,OVER_2.5,UNDER,2.3,B365<2.5,BET365,2.3,B365C<2.5,BET365,True,True,69,0.4347826086956522,0.4347826086956522,0.0,0.0,True,True
2019_20_05/10/2019_Brighton_Tottenham,2019_20,OVER_2.5,OVER,1.72,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,70,0.5813953488372093,0.5813953488372093,0.0,0.0,True,True
2019_20_05/10/2019_Brighton_Tottenham,2019_20,OVER_2.5,UNDER,2.1,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,70,0.47619047619047616,0.47619047619047616,0.0,0.0,True,True
2019_20_05/10/2019_Burnley_Everton,2019_20,OVER_2.5,OVER,2.1,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,71,0.5,0.47619047619047616,-0.10000000000000009,0.023809523809523836,True,True
2019_20_05/10/2019_Burnley_Everton,2019_20,OVER_2.5,UNDER,1.72,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,71,0.5555555555555556,0.5813953488372093,0.08000000000000007,-0.025839793281653756,True,True
2019_20_05/10/2019_Liverpool_Leicester,2019_20,OVER_2.5,OVER,1.57,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,72,0.6369426751592356,0.6369426751592356,0.0,0.0,True,True
2019_20_05/10/2019_Liverpool_Leicester,2019_20,OVER_2.5,UNDER,2.37,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,72,0.42194092827004215,0.42194092827004215,0.0,0.0,True,True
2019_20_05/10/2019_Norwich_Aston Villa,2019_20,OVER_2.5,OVER,1.57,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,73,0.6535947712418301,0.6369426751592356,-0.040000000000000036,0.016652096082594436,True,True
2019_20_05/10/2019_Norwich_Aston Villa,2019_20,OVER_2.5,UNDER,2.37,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,73,0.4,0.42194092827004215,0.1299999999999999,-0.021940928270042126,True,True
2019_20_05/10/2019_Watford_Sheffield United,2019_20,OVER_2.5,OVER,2.0,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,74,0.47619047619047616,0.5,0.10000000000000009,-0.023809523809523836,True,True
2019_20_05/10/2019_Watford_Sheffield United,2019_20,OVER_2.5,UNDER,1.8,B365<2.5,BET365,1.72,B365C<2.5,BET365,True,True,74,0.5813953488372093,0.5555555555555556,-0.08000000000000007,0.025839793281653756,True,True
2019_20_05/10/2019_West Ham_Crystal Palace,2019_20,OVER_2.5,OVER,1.8,B365>2.5,BET365,1.72,B365C>2.5,BET365,True,True,75,0.5813953488372093,0.5555555555555556,-0.08000000000000007,0.025839793281653756,True,True
2019_20_05/10/2019_West Ham_Crystal Palace,2019_20,OVER_2.5,UNDER,2.0,B365<2.5,BET365,2.1,B365C<2.5,BET365,True,True,75,0.47619047619047616,0.5,0.10000000000000009,-0.023809523809523836,True,True
2019_20_06/10/2019_Arsenal_Bournemouth,2019_20,OVER_2.5,OVER,1.33,B365>2.5,BET365,1.28,B365C>2.5,BET365,True,True,76,0.78125,0.7518796992481203,-0.050000000000000044,0.02937030075187974,True,True
2019_20_06/10/2019_Arsenal_Bournemouth,2019_20,OVER_2.5,UNDER,3.4,B365<2.5,BET365,3.75,B365C<2.5,BET365,True,True,76,0.26666666666666666,0.29411764705882354,0.3500000000000001,-0.027450980392156876,True,True
2019_20_06/10/2019_Man City_Wolves,2019_20,OVER_2.5,OVER,1.36,B365>2.5,BET365,1.36,B365C>2.5,BET365,True,True,77,0.7352941176470588,0.7352941176470588,0.0,0.0,True,True
2019_20_06/10/2019_Man City_Wolves,2019_20,OVER_2.5,UNDER,3.2,B365<2.5,BET365,3.2,B365C<2.5,BET365,True,True,77,0.3125,0.3125,0.0,0.0,True,True
2019_20_06/10/2019_Southampton_Chelsea,2019_20,OVER_2.5,OVER,1.72,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,78,0.6535947712418301,0.5813953488372093,-0.18999999999999995,0.07219942240462074,True,True
2019_20_06/10/2019_Southampton_Chelsea,2019_20,OVER_2.5,UNDER,2.1,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,78,0.4,0.47619047619047616,0.3999999999999999,-0.07619047619047614,True,True
2019_20_06/10/2019_Newcastle_Man United,2019_20,OVER_2.5,OVER,2.2,B365>2.5,BET365,2.1,B365C>2.5,BET365,True,True,79,0.47619047619047616,0.45454545454545453,-0.10000000000000009,0.021645021645021634,True,True
2019_20_06/10/2019_Newcastle_Man United,2019_20,OVER_2.5,UNDER,1.66,B365<2.5,BET365,1.72,B365C<2.5,BET365,True,True,79,0.5813953488372093,0.6024096385542169,0.06000000000000005,-0.021014289717007584,True,True
2019_20_19/10/2019_Everton_West Ham,2019_20,OVER_2.5,OVER,1.72,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,80,0.6369426751592356,0.5813953488372093,-0.1499999999999999,0.0555473263220263,True,True
2019_20_19/10/2019_Everton_West Ham,2019_20,OVER_2.5,UNDER,2.1,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,80,0.42194092827004215,0.47619047619047616,0.27,-0.054249547920434016,True,True
2019_20_19/10/2019_Aston Villa_Brighton,2019_20,OVER_2.5,OVER,1.8,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,81,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True
2019_20_19/10/2019_Aston Villa_Brighton,2019_20,OVER_2.5,UNDER,2.0,B365<2.5,BET365,2.0,B365C<2.5,BET365,True,True,81,0.5,0.5,0.0,0.0,True,True
2019_20_19/10/2019_Bournemouth_Norwich,2019_20,OVER_2.5,OVER,1.4,B365>2.5,BET365,1.4,B365C>2.5,BET365,True,True,82,0.7142857142857143,0.7142857142857143,0.0,0.0,True,True
2019_20_19/10/2019_Bournemouth_Norwich,2019_20,OVER_2.5,UNDER,3.0,B365<2.5,BET365,3.0,B365C<2.5,BET365,True,True,82,0.3333333333333333,0.3333333333333333,0.0,0.0,True,True
2019_20_19/10/2019_Chelsea_Newcastle,2019_20,OVER_2.5,OVER,1.57,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,83,0.6535947712418301,0.6369426751592356,-0.040000000000000036,0.016652096082594436,True,True
2019_20_19/10/2019_Chelsea_Newcastle,2019_20,OVER_2.5,UNDER,2.37,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,83,0.4,0.42194092827004215,0.1299999999999999,-0.021940928270042126,True,True
2019_20_19/10/2019_Leicester_Burnley,2019_20,OVER_2.5,OVER,1.9,B365>2.5,BET365,1.66,B365C>2.5,BET365,True,True,84,0.6024096385542169,0.5263157894736842,-0.24,0.07609384908053274,True,True
2019_20_19/10/2019_Leicester_Burnley,2019_20,OVER_2.5,UNDER,1.9,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,84,0.45454545454545453,0.5263157894736842,0.30000000000000027,-0.07177033492822965,True,True
2019_20_19/10/2019_Tottenham_Watford,2019_20,OVER_2.5,OVER,1.53,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,85,0.6369426751592356,0.6535947712418301,0.040000000000000036,-0.016652096082594436,True,True
2019_20_19/10/2019_Tottenham_Watford,2019_20,OVER_2.5,UNDER,2.5,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,85,0.42194092827004215,0.4,-0.1299999999999999,0.021940928270042126,True,True
2019_20_19/10/2019_Wolves_Southampton,2019_20,OVER_2.5,OVER,2.1,B365>2.5,BET365,2.3,B365C>2.5,BET365,True,True,86,0.4347826086956522,0.47619047619047616,0.19999999999999973,-0.04140786749482395,True,True
2019_20_19/10/2019_Wolves_Southampton,2019_20,OVER_2.5,UNDER,1.72,B365<2.5,BET365,1.61,B365C<2.5,BET365,True,True,86,0.6211180124223602,0.5813953488372093,-0.10999999999999988,0.039722663585150864,True,True
2019_20_19/10/2019_Crystal Palace_Man City,2019_20,OVER_2.5,OVER,1.44,B365>2.5,BET365,1.4,B365C>2.5,BET365,True,True,87,0.7142857142857143,0.6944444444444444,-0.040000000000000036,0.019841269841269882,True,True
2019_20_19/10/2019_Crystal Palace_Man City,2019_20,OVER_2.5,UNDER,2.75,B365<2.5,BET365,3.0,B365C<2.5,BET365,True,True,87,0.3333333333333333,0.36363636363636365,0.25,-0.03030303030303033,True,True
2019_20_20/10/2019_Man United_Liverpool,2019_20,OVER_2.5,OVER,1.72,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,88,0.5,0.5813953488372093,0.28,-0.08139534883720934,True,True
2019_20_20/10/2019_Man United_Liverpool,2019_20,OVER_2.5,UNDER,2.1,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,88,0.5555555555555556,0.47619047619047616,-0.30000000000000004,0.07936507936507942,True,True
2019_20_21/10/2019_Sheffield United_Arsenal,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,89,0.5263157894736842,0.6024096385542169,0.24,-0.07609384908053274,True,True
2019_20_21/10/2019_Sheffield United_Arsenal,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,89,0.5263157894736842,0.45454545454545453,-0.30000000000000027,0.07177033492822965,True,True
2019_20_25/10/2019_Southampton_Leicester,2019_20,OVER_2.5,OVER,2.0,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,90,0.5,0.5,0.0,0.0,True,True
2019_20_25/10/2019_Southampton_Leicester,2019_20,OVER_2.5,UNDER,1.8,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,90,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True
2019_20_26/10/2019_Man City_Aston Villa,2019_20,OVER_2.5,OVER,1.22,B365>2.5,BET365,1.16,B365C>2.5,BET365,True,True,91,0.8620689655172414,0.819672131147541,-0.06000000000000005,0.04239683436970043,True,True
2019_20_26/10/2019_Man City_Aston Villa,2019_20,OVER_2.5,UNDER,4.33,B365<2.5,BET365,5.0,B365C<2.5,BET365,True,True,91,0.2,0.23094688221709006,0.6699999999999999,-0.03094688221709005,True,True
2019_20_26/10/2019_Brighton_Everton,2019_20,OVER_2.5,OVER,2.0,B365>2.5,BET365,2.0,B365C>2.5,BET365,True,True,92,0.5,0.5,0.0,0.0,True,True
2019_20_26/10/2019_Brighton_Everton,2019_20,OVER_2.5,UNDER,1.8,B365<2.5,BET365,1.8,B365C<2.5,BET365,True,True,92,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True
2019_20_26/10/2019_Watford_Bournemouth,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.66,B365C>2.5,BET365,True,True,93,0.6024096385542169,0.6024096385542169,0.0,0.0,True,True
2019_20_26/10/2019_Watford_Bournemouth,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,93,0.45454545454545453,0.45454545454545453,0.0,0.0,True,True
2019_20_26/10/2019_West Ham_Sheffield United,2019_20,OVER_2.5,OVER,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,94,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_26/10/2019_West Ham_Sheffield United,2019_20,OVER_2.5,UNDER,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,94,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_26/10/2019_Burnley_Chelsea,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,95,0.5263157894736842,0.6024096385542169,0.24,-0.07609384908053274,True,True
2019_20_26/10/2019_Burnley_Chelsea,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,95,0.5263157894736842,0.45454545454545453,-0.30000000000000027,0.07177033492822965,True,True
2019_20_27/10/2019_Newcastle_Wolves,2019_20,OVER_2.5,OVER,2.5,B365>2.5,BET365,2.5,B365C>2.5,BET365,True,True,96,0.4,0.4,0.0,0.0,True,True
2019_20_27/10/2019_Newcastle_Wolves,2019_20,OVER_2.5,UNDER,1.53,B365<2.5,BET365,1.53,B365C<2.5,BET365,True,True,96,0.6535947712418301,0.6535947712418301,0.0,0.0,True,True
2019_20_27/10/2019_Arsenal_Crystal Palace,2019_20,OVER_2.5,OVER,1.53,B365>2.5,BET365,1.53,B365C>2.5,BET365,True,True,97,0.6535947712418301,0.6535947712418301,0.0,0.0,True,True
2019_20_27/10/2019_Arsenal_Crystal Palace,2019_20,OVER_2.5,UNDER,2.5,B365<2.5,BET365,2.5,B365C<2.5,BET365,True,True,97,0.4,0.4,0.0,0.0,True,True
2019_20_27/10/2019_Liverpool_Tottenham,2019_20,OVER_2.5,OVER,1.53,B365>2.5,BET365,1.4,B365C>2.5,BET365,True,True,98,0.7142857142857143,0.6535947712418301,-0.13000000000000012,0.06069094304388423,True,True
2019_20_27/10/2019_Liverpool_Tottenham,2019_20,OVER_2.5,UNDER,2.5,B365<2.5,BET365,3.0,B365C<2.5,BET365,True,True,98,0.3333333333333333,0.4,0.5,-0.06666666666666671,True,True
2019_20_27/10/2019_Norwich_Man United,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,99,0.5263157894736842,0.6024096385542169,0.24,-0.07609384908053274,True,True
2019_20_27/10/2019_Norwich_Man United,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,99,0.5263157894736842,0.45454545454545453,-0.30000000000000027,0.07177033492822965,True,True
2019_20_02/11/2019_Bournemouth_Man United,2019_20,OVER_2.5,OVER,1.9,B365>2.5,BET365,1.9,B365C>2.5,BET365,True,True,100,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_02/11/2019_Bournemouth_Man United,2019_20,OVER_2.5,UNDER,1.9,B365<2.5,BET365,1.9,B365C<2.5,BET365,True,True,100,0.5263157894736842,0.5263157894736842,0.0,0.0,True,True
2019_20_02/11/2019_Arsenal_Wolves,2019_20,OVER_2.5,OVER,1.72,B365>2.5,BET365,1.66,B365C>2.5,BET365,True,True,101,0.6024096385542169,0.5813953488372093,-0.06000000000000005,0.021014289717007584,True,True
2019_20_02/11/2019_Arsenal_Wolves,2019_20,OVER_2.5,UNDER,2.1,B365<2.5,BET365,2.2,B365C<2.5,BET365,True,True,101,0.45454545454545453,0.47619047619047616,0.10000000000000009,-0.021645021645021634,True,True
2019_20_02/11/2019_Aston Villa_Liverpool,2019_20,OVER_2.5,OVER,1.44,B365>2.5,BET365,1.4,B365C>2.5,BET365,True,True,102,0.7142857142857143,0.6944444444444444,-0.040000000000000036,0.019841269841269882,True,True
2019_20_02/11/2019_Aston Villa_Liverpool,2019_20,OVER_2.5,UNDER,2.75,B365<2.5,BET365,3.0,B365C<2.5,BET365,True,True,102,0.3333333333333333,0.36363636363636365,0.25,-0.03030303030303033,True,True
2019_20_02/11/2019_Brighton_Norwich,2019_20,OVER_2.5,OVER,1.66,B365>2.5,BET365,1.57,B365C>2.5,BET365,True,True,103,0.6369426751592356,0.6024096385542169,-0.08999999999999986,0.03453303660501872,True,True
2019_20_02/11/2019_Brighton_Norwich,2019_20,OVER_2.5,UNDER,2.2,B365<2.5,BET365,2.37,B365C<2.5,BET365,True,True,103,0.42194092827004215,0.45454545454545453,0.16999999999999993,-0.03260452627541238,True,True
2019_20_02/11/2019_Man City_Southampton,2019_20,OVER_2.5,OVER,1.22,B365>2.5,BET365,1.22,B365C>2.5,BET365,True,True,104,0.819672131147541,0.819672131147541,0.0,0.0,True,True
2019_20_02/11/2019_Man City_Southampton,2019_20,OVER_2.5,UNDER,4.33,B365<2.5,BET365,4.33,B365C<2.5,BET365,True,True,104,0.23094688221709006,0.23094688221709006,0.0,0.0,True,True
2019_20_02/11/2019_Sheffield United_Burnley,2019_20,OVER_2.5,OVER,2.3,B365>2.5,BET365,2.37,B365C>2.5,BET365,True,True,105,0.42194092827004215,0.4347826086956522,0.07000000000000028,-0.01284168042561007,True,True
2019_20_02/11/2019_Sheffield United_Burnley,2019_20,OVER_2.5,UNDER,1.61,B365<2.5,BET365,1.57,B365C<2.5,BET365,True,True,105,0.6369426751592356,0.6211180124223602,-0.040000000000000036,0.01582466273687544,True,True
2019_20_02/11/2019_West Ham_Newcastle,2019_20,OVER_2.5,OVER,1.8,B365>2.5,BET365,1.8,B365C>2.5,BET365,True,True,106,0.5555555555555556,0.5555555555555556,0.0,0.0,True,True
