match_id,season,selection,opening_price,closing_price,opening_raw_probability,closing_raw_probability,opening_fair_probability,closing_fair_probability,opening_overround,closing_overround,opening_margin,closing_margin,price_clv,fair_probability_clv
2020_21_03/04/2021_Leicester_Man City,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_03/05/2021_Burnley_West Ham,2020_21,OVER,1.9,1.72,0.5263157894736842,0.5813953488372093,0.5,0.549738219895288,1.0526315789473684,1.0575858250276855,0.05263157894736836,0.0575858250276855,0.10465116279069764,0.09947643979057608
2020_21_03/05/2021_West Brom_Wolves,2020_21,OVER,2.2,2.5,0.45454545454545453,0.4,0.43005181347150256,0.3796526054590571,1.0569550930996714,1.05359477124183,0.056955093099671394,0.0535947712418301,-0.11999999999999988,-0.11719333911327678
2020_21_03/10/2020_Chelsea_Crystal Palace,2020_21,OVER,1.61,1.72,0.6211180124223602,0.5813953488372093,0.588235294117647,0.549738219895288,1.0559006211180124,1.0575858250276855,0.05590062111801242,0.0575858250276855,-0.06395348837209291,-0.06544502617801018
2020_21_03/10/2020_Everton_Brighton,2020_21,OVER,1.8,1.72,0.5555555555555556,0.5813953488372093,0.5263157894736842,0.549738219895288,1.0555555555555556,1.0575858250276855,0.05555555555555558,0.0575858250276855,0.04651162790697683,0.04450261780104725
2020_21_03/10/2020_Leeds_Man City,2020_21,OVER,1.36,1.3,0.7352941176470588,0.7692307692307692,0.7017543859649122,0.7291666666666667,1.0477941176470589,1.0549450549450547,0.047794117647058876,0.05494505494505475,0.04615384615384621,0.03906250000000022
2020_21_03/10/2020_Newcastle_Burnley,2020_21,OVER,2.3,2.1,0.4347826086956522,0.47619047619047616,0.411764705882353,0.450261780104712,1.0559006211180124,1.0575858250276855,0.05590062111801242,0.0575858250276855,0.09523809523809512,0.09349289454001486
2020_21_04/01/2021_Southampton_Liverpool,2020_21,OVER,1.61,1.44,0.6211180124223602,0.6944444444444444,0.588235294117647,0.6563245823389022,1.0559006211180124,1.058080808080808,0.05590062111801242,0.058080808080807955,0.11805555555555558,0.115751789976134
2020_21_04/02/2021_Tottenham_Chelsea,2020_21,OVER,1.9,2.05,0.5263157894736842,0.48780487804878053,0.5,0.4743589743589744,1.0526315789473684,1.028345418589321,0.05263157894736836,0.028345418589321048,-0.07317073170731703,-0.05128205128205121
2020_21_04/03/2021_Fulham_Tottenham,2020_21,OVER,2.0,2.0,0.5,0.5,0.47368421052631576,0.47368421052631576,1.0555555555555556,1.0555555555555556,0.05555555555555558,0.05555555555555558,0.0,0.0
2020_21_04/03/2021_Liverpool_Chelsea,2020_21,OVER,1.8,1.9,0.5555555555555556,0.5263157894736842,0.5263157894736842,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,-0.05263157894736836,-0.04999999999999993
2020_21_04/03/2021_West Brom_Everton,2020_21,OVER,1.9,2.0,0.5263157894736842,0.5,0.5,0.47368421052631576,1.0526315789473684,1.0555555555555556,0.05263157894736836,0.05555555555555558,-0.050000000000000044,-0.052631578947368474
2020_21_04/04/2021_Aston Villa_Fulham,2020_21,OVER,2.2,2.1,0.45454545454545453,0.47619047619047616,0.43005181347150256,0.450261780104712,1.0569550930996714,1.0575858250276855,0.056955093099671394,0.0575858250276855,0.04761904761904767,0.046994259761559354
2020_21_04/04/2021_Man United_Brighton,2020_21,OVER,1.9,1.91,0.5263157894736842,0.5235602094240838,0.5,0.5102564102564103,1.0526315789473684,1.026072772238154,0.05263157894736836,0.026072772238153963,-0.005235602094240788,0.020512820512820662
2020_21_04/04/2021_Newcastle_Tottenham,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_04/04/2021_Southampton_Burnley,2020_21,OVER,2.1,2.1,0.47619047619047616,0.47619047619047616,0.450261780104712,0.450261780104712,1.0575858250276855,1.0575858250276855,0.0575858250276855,0.0575858250276855,0.0,0.0
2020_21_04/10/2020_Arsenal_Sheffield United,2020_21,OVER,1.9,1.72,0.5263157894736842,0.5813953488372093,0.5,0.549738219895288,1.0526315789473684,1.0575858250276855,0.05263157894736836,0.0575858250276855,0.10465116279069764,0.09947643979057608
2020_21_04/10/2020_Aston Villa_Liverpool,2020_21,OVER,1.53,1.44,0.6535947712418301,0.6944444444444444,0.6203473945409429,0.6563245823389022,1.05359477124183,1.058080808080808,0.0535947712418301,0.058080808080807955,0.0625,0.057995226730310545
2020_21_04/10/2020_Leicester_West Ham,2020_21,OVER,1.66,1.57,0.6024096385542169,0.6369426751592356,0.5699481865284974,0.6015228426395939,1.0569550930996714,1.058883603429278,0.056955093099671394,0.0588836034292779,0.0573248407643312,0.05539916935856004
2020_21_04/10/2020_Man United_Tottenham,2020_21,OVER,1.72,1.72,0.5813953488372093,0.5813953488372093,0.549738219895288,0.549738219895288,1.0575858250276855,1.0575858250276855,0.0575858250276855,0.0575858250276855,0.0,0.0
2020_21_04/10/2020_Southampton_West Brom,2020_21,OVER,1.8,1.72,0.5555555555555556,0.5813953488372093,0.5263157894736842,0.549738219895288,1.0555555555555556,1.0575858250276855,0.05555555555555558,0.0575858250276855,0.04651162790697683,0.04450261780104725
2020_21_04/10/2020_Wolves_Fulham,2020_21,OVER,2.1,2.3,0.47619047619047616,0.4347826086956522,0.450261780104712,0.411764705882353,1.0575858250276855,1.0559006211180124,0.0575858250276855,0.05590062111801242,-0.08695652173913038,-0.08549931600547178
2020_21_05/04/2021_Everton_Crystal Palace,2020_21,OVER,2.3,2.0,0.4347826086956522,0.5,0.411764705882353,0.47368421052631576,1.0559006211180124,1.0555555555555556,0.05590062111801242,0.05555555555555558,0.1499999999999999,0.15037593984962383
2020_21_05/04/2021_Wolves_West Ham,2020_21,OVER,2.5,2.3,0.4,0.4347826086956522,0.3796526054590571,0.411764705882353,1.05359477124183,1.0559006211180124,0.0535947712418301,0.05590062111801242,0.0869565217391306,0.08458285274894273
2020_21_05/12/2020_Burnley_Everton,2020_21,OVER,2.0,1.9,0.5,0.5263157894736842,0.47368421052631576,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,0.05263157894736836,0.05555555555555558
2020_21_05/12/2020_Chelsea_Leeds,2020_21,OVER,1.5,1.44,0.6666666666666666,0.6944444444444444,0.6359223300970874,0.6563245823389022,1.0483460559796436,1.058080808080808,0.04834605597964359,0.058080808080807955,0.04166666666666674,0.03208293100621251
2020_21_05/12/2020_Man City_Fulham,2020_21,OVER,1.3,1.33,0.7692307692307692,0.7518796992481203,0.7291666666666667,0.7188160676532769,1.0549450549450547,1.0459973463069439,0.05494505494505475,0.045997346306943854,-0.022556390977443663,-0.014195107218363257
2020_21_05/12/2020_West Ham_Man United,2020_21,OVER,1.72,1.8,0.5813953488372093,0.5555555555555556,0.549738219895288,0.5263157894736842,1.0575858250276855,1.0555555555555556,0.0575858250276855,0.05555555555555558,-0.04444444444444451,-0.04260651629072698
2020_21_06/02/2021_Aston Villa_Arsenal,2020_21,OVER,1.66,1.72,0.6024096385542169,0.5813953488372093,0.5699481865284974,0.549738219895288,1.0569550930996714,1.0575858250276855,0.056955093099671394,0.0575858250276855,-0.03488372093023262,-0.03545930509281281
2020_21_06/02/2021_Burnley_Brighton,2020_21,OVER,2.5,2.5,0.4,0.4,0.3796526054590571,0.3796526054590571,1.05359477124183,1.05359477124183,0.0535947712418301,0.0535947712418301,0.0,0.0
2020_21_06/02/2021_Fulham_West Ham,2020_21,OVER,2.0,1.9,0.5,0.5263157894736842,0.47368421052631576,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,0.05263157894736836,0.05555555555555558
2020_21_06/02/2021_Man United_Everton,2020_21,OVER,1.66,1.66,0.6024096385542169,0.6024096385542169,0.5699481865284974,0.5699481865284974,1.0569550930996714,1.0569550930996714,0.056955093099671394,0.056955093099671394,0.0,0.0
2020_21_06/02/2021_Newcastle_Southampton,2020_21,OVER,2.0,1.9,0.5,0.5263157894736842,0.47368421052631576,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,0.05263157894736836,0.05555555555555558
2020_21_06/03/2021_Aston Villa_Wolves,2020_21,OVER,2.1,2.5,0.47619047619047616,0.4,0.450261780104712,0.3796526054590571,1.0575858250276855,1.05359477124183,0.0575858250276855,0.0535947712418301,-0.15999999999999992,-0.15681805066651267
2020_21_06/03/2021_Brighton_Leicester,2020_21,OVER,2.2,2.5,0.45454545454545453,0.4,0.43005181347150256,0.3796526054590571,1.0569550930996714,1.05359477124183,0.056955093099671394,0.0535947712418301,-0.11999999999999988,-0.11719333911327678
2020_21_06/03/2021_Burnley_Arsenal,2020_21,OVER,1.97,2.0,0.5076142131979695,0.5,0.49487179487179483,0.47368421052631576,1.0257489282238763,1.0555555555555556,0.02574892822387631,0.05555555555555558,-0.015000000000000013,-0.042814289610035416
2020_21_06/03/2021_Sheffield United_Southampton,2020_21,OVER,2.3,2.2,0.4347826086956522,0.45454545454545453,0.411764705882353,0.43005181347150256,1.0559006211180124,1.0569550930996714,0.05590062111801242,0.056955093099671394,0.04545454545454519,0.044411547002220386
2020_21_06/11/2020_Brighton_Burnley,2020_21,OVER,2.1,2.2,0.47619047619047616,0.45454545454545453,0.450261780104712,0.43005181347150256,1.0575858250276855,1.0569550930996714,0.0575858250276855,0.056955093099671394,-0.045454545454545525,-0.04488492589468607
2020_21_06/11/2020_Southampton_Newcastle,2020_21,OVER,1.8,1.9,0.5555555555555556,0.5263157894736842,0.5263157894736842,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,-0.05263157894736836,-0.04999999999999993
2020_21_06/12/2020_Liverpool_Wolves,2020_21,OVER,1.72,1.61,0.5813953488372093,0.6211180124223602,0.549738219895288,0.588235294117647,1.0575858250276855,1.0559006211180124,0.0575858250276855,0.05590062111801242,0.06832298136645965,0.07002801120448154
2020_21_06/12/2020_Sheffield United_Leicester,2020_21,OVER,2.0,2.0,0.5,0.5,0.47368421052631576,0.47368421052631576,1.0555555555555556,1.0555555555555556,0.05555555555555558,0.05555555555555558,0.0,0.0
2020_21_06/12/2020_Tottenham_Arsenal,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_06/12/2020_West Brom_Crystal Palace,2020_21,OVER,2.2,2.0,0.45454545454545453,0.5,0.43005181347150256,0.47368421052631576,1.0569550930996714,1.0555555555555556,0.056955093099671394,0.05555555555555558,0.10000000000000009,0.10145846544071024
2020_21_07/02/2021_Liverpool_Man City,2020_21,OVER,1.72,1.72,0.5813953488372093,0.5813953488372093,0.549738219895288,0.549738219895288,1.0575858250276855,1.0575858250276855,0.0575858250276855,0.0575858250276855,0.0,0.0
2020_21_07/02/2021_Sheffield United_Chelsea,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_07/02/2021_Tottenham_West Brom,2020_21,OVER,1.72,1.72,0.5813953488372093,0.5813953488372093,0.549738219895288,0.549738219895288,1.0575858250276855,1.0575858250276855,0.0575858250276855,0.0575858250276855,0.0,0.0
2020_21_07/02/2021_Wolves_Leicester,2020_21,OVER,2.2,2.2,0.45454545454545453,0.45454545454545453,0.43005181347150256,0.43005181347150256,1.0569550930996714,1.0569550930996714,0.056955093099671394,0.056955093099671394,0.0,0.0
2020_21_07/03/2021_Liverpool_Fulham,2020_21,OVER,1.72,1.9,0.5813953488372093,0.5263157894736842,0.549738219895288,0.5,1.0575858250276855,1.0526315789473684,0.0575858250276855,0.05263157894736836,-0.09473684210526312,-0.0904761904761906
2020_21_07/03/2021_Man City_Man United,2020_21,OVER,1.72,1.9,0.5813953488372093,0.5263157894736842,0.549738219895288,0.5,1.0575858250276855,1.0526315789473684,0.0575858250276855,0.05263157894736836,-0.09473684210526312,-0.0904761904761906
2020_21_07/03/2021_Tottenham_Crystal Palace,2020_21,OVER,1.9,2.0,0.5263157894736842,0.5,0.5,0.47368421052631576,1.0526315789473684,1.0555555555555556,0.05263157894736836,0.05555555555555558,-0.050000000000000044,-0.052631578947368474
2020_21_07/03/2021_West Brom_Newcastle,2020_21,OVER,2.2,2.5,0.45454545454545453,0.4,0.43005181347150256,0.3796526054590571,1.0569550930996714,1.05359477124183,0.056955093099671394,0.0535947712418301,-0.11999999999999988,-0.11719333911327678
2020_21_07/05/2021_Leicester_Newcastle,2020_21,OVER,1.72,1.72,0.5813953488372093,0.5813953488372093,0.549738219895288,0.549738219895288,1.0575858250276855,1.0575858250276855,0.0575858250276855,0.0575858250276855,0.0,0.0
2020_21_07/11/2020_Chelsea_Sheffield United,2020_21,OVER,1.72,1.72,0.5813953488372093,0.5813953488372093,0.549738219895288,0.549738219895288,1.0575858250276855,1.0575858250276855,0.0575858250276855,0.0575858250276855,0.0,0.0
2020_21_07/11/2020_Crystal Palace_Leeds,2020_21,OVER,1.9,1.8,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,1.0526315789473684,1.0555555555555556,0.05263157894736836,0.05555555555555558,0.05555555555555558,0.05263157894736836
2020_21_07/11/2020_Everton_Man United,2020_21,OVER,1.72,1.72,0.5813953488372093,0.5813953488372093,0.549738219895288,0.549738219895288,1.0575858250276855,1.0575858250276855,0.0575858250276855,0.0575858250276855,0.0,0.0
2020_21_07/11/2020_West Ham_Fulham,2020_21,OVER,1.8,1.8,0.5555555555555556,0.5555555555555556,0.5263157894736842,0.5263157894736842,1.0555555555555556,1.0555555555555556,0.05555555555555558,0.05555555555555558,0.0,0.0
2020_21_07/12/2020_Brighton_Southampton,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_08/02/2021_Leeds_Crystal Palace,2020_21,OVER,1.61,1.9,0.6211180124223602,0.5263157894736842,0.588235294117647,0.5,1.0559006211180124,1.0526315789473684,0.05590062111801242,0.05263157894736836,-0.15263157894736834,-0.1499999999999999
2020_21_08/03/2021_Chelsea_Everton,2020_21,OVER,1.98,2.1,0.5050505050505051,0.47619047619047616,0.4923076923076923,0.450261780104712,1.0258838383838385,1.0575858250276855,0.025883838383838453,0.0575858250276855,-0.05714285714285716,-0.08540575916230364
2020_21_08/03/2021_West Ham_Leeds,2020_21,OVER,1.66,1.72,0.6024096385542169,0.5813953488372093,0.5699481865284974,0.549738219895288,1.0569550930996714,1.0575858250276855,0.056955093099671394,0.0575858250276855,-0.03488372093023262,-0.03545930509281281
2020_21_08/05/2021_Leeds_Tottenham,2020_21,OVER,1.66,1.66,0.6024096385542169,0.6024096385542169,0.5699481865284974,0.5699481865284974,1.0569550930996714,1.0569550930996714,0.056955093099671394,0.056955093099671394,0.0,0.0
2020_21_08/05/2021_Liverpool_Southampton,2020_21,OVER,1.44,1.36,0.6944444444444444,0.7352941176470588,0.6563245823389022,0.7017543859649122,1.058080808080808,1.0477941176470589,0.058080808080807955,0.047794117647058876,0.0588235294117645,0.06921850079744796
2020_21_08/05/2021_Man City_Chelsea,2020_21,OVER,2.2,2.2,0.45454545454545453,0.45454545454545453,0.43005181347150256,0.43005181347150256,1.0569550930996714,1.0569550930996714,0.056955093099671394,0.056955093099671394,0.0,0.0
2020_21_08/05/2021_Sheffield United_Crystal Palace,2020_21,OVER,2.3,2.3,0.4347826086956522,0.4347826086956522,0.411764705882353,0.411764705882353,1.0559006211180124,1.0559006211180124,0.05590062111801242,0.05590062111801242,0.0,0.0
2020_21_08/11/2020_Arsenal_Aston Villa,2020_21,OVER,1.66,1.57,0.6024096385542169,0.6369426751592356,0.5699481865284974,0.6015228426395939,1.0569550930996714,1.058883603429278,0.056955093099671394,0.0588836034292779,0.0573248407643312,0.05539916935856004
2020_21_08/11/2020_Leicester_Wolves,2020_21,OVER,2.3,2.3,0.4347826086956522,0.4347826086956522,0.411764705882353,0.411764705882353,1.0559006211180124,1.0559006211180124,0.05590062111801242,0.05590062111801242,0.0,0.0
2020_21_08/11/2020_Man City_Liverpool,2020_21,OVER,1.44,1.4,0.6944444444444444,0.7142857142857143,0.6563245823389022,0.6818181818181818,1.058080808080808,1.0476190476190477,0.058080808080807955,0.04761904761904767,0.028571428571428692,0.038842975206611285
2020_21_08/11/2020_West Brom_Tottenham,2020_21,OVER,1.72,1.66,0.5813953488372093,0.6024096385542169,0.549738219895288,0.5699481865284974,1.0575858250276855,1.0569550930996714,0.0575858250276855,0.056955093099671394,0.03614457831325302,0.03676289168517144
2020_21_09/04/2021_Fulham_Wolves,2020_21,OVER,2.5,2.5,0.4,0.4,0.3796526054590571,0.3796526054590571,1.05359477124183,1.05359477124183,0.0535947712418301,0.0535947712418301,0.0,0.0
2020_21_09/05/2021_Arsenal_West Brom,2020_21,OVER,1.72,1.8,0.5813953488372093,0.5555555555555556,0.549738219895288,0.5263157894736842,1.0575858250276855,1.0555555555555556,0.0575858250276855,0.05555555555555558,-0.04444444444444451,-0.04260651629072698
2020_21_09/05/2021_Aston Villa_Man United,2020_21,OVER,1.72,1.66,0.5813953488372093,0.6024096385542169,0.549738219895288,0.5699481865284974,1.0575858250276855,1.0569550930996714,0.0575858250276855,0.056955093099671394,0.03614457831325302,0.03676289168517144
2020_21_09/05/2021_West Ham_Everton,2020_21,OVER,1.92,1.8,0.5208333333333334,0.5555555555555556,0.5076923076923077,0.5263157894736842,1.0258838383838385,1.0555555555555556,0.025883838383838453,0.05555555555555558,0.06666666666666665,0.03668261562998398
2020_21_09/05/2021_Wolves_Brighton,2020_21,OVER,2.3,2.3,0.4347826086956522,0.4347826086956522,0.411764705882353,0.411764705882353,1.0559006211180124,1.0559006211180124,0.05590062111801242,0.05590062111801242,0.0,0.0
2020_21_10/03/2021_Man City_Southampton,2020_21,OVER,1.53,1.61,0.6535947712418301,0.6211180124223602,0.6203473945409429,0.588235294117647,1.05359477124183,1.0559006211180124,0.0535947712418301,0.05590062111801242,-0.049689440993788914,-0.051764705882353046
2020_21_10/04/2021_Crystal Palace_Chelsea,2020_21,OVER,2.1,2.0,0.47619047619047616,0.5,0.450261780104712,0.47368421052631576,1.0575858250276855,1.0555555555555556,0.0575858250276855,0.05555555555555558,0.050000000000000044,0.052019583843329276
2020_21_10/04/2021_Liverpool_Aston Villa,2020_21,OVER,1.61,1.66,0.6211180124223602,0.6024096385542169,0.588235294117647,0.5699481865284974,1.0559006211180124,1.0569550930996714,0.05590062111801242,0.056955093099671394,-0.030120481927710774,-0.03108808290155418
2020_21_10/04/2021_Man City_Leeds,2020_21,OVER,1.44,1.57,0.6944444444444444,0.6369426751592356,0.6563245823389022,0.6015228426395939,1.058080808080808,1.058883603429278,0.058080808080807955,0.0588836034292779,-0.08280254777070073,-0.08349792339640072
2020_21_10/05/2021_Fulham_Burnley,2020_21,OVER,2.0,2.0,0.5,0.5,0.47368421052631576,0.47368421052631576,1.0555555555555556,1.0555555555555556,0.05555555555555558,0.05555555555555558,0.0,0.0
2020_21_11/04/2021_Burnley_Newcastle,2020_21,OVER,2.5,1.9,0.4,0.5263157894736842,0.3796526054590571,0.5,1.05359477124183,1.0526315789473684,0.0535947712418301,0.05263157894736836,0.3157894736842106,0.31699346405228757
2020_21_11/04/2021_Sheffield United_Arsenal,2020_21,OVER,2.0,1.9,0.5,0.5263157894736842,0.47368421052631576,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,0.05263157894736836,0.05555555555555558
2020_21_11/04/2021_Tottenham_Man United,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_11/04/2021_West Ham_Leicester,2020_21,OVER,1.9,2.2,0.5263157894736842,0.45454545454545453,0.5,0.43005181347150256,1.0526315789473684,1.0569550930996714,0.05263157894736836,0.056955093099671394,-0.13636363636363646,-0.13989637305699487
2020_21_11/05/2021_Man United_Leicester,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_11/05/2021_Southampton_Crystal Palace,2020_21,OVER,1.9,1.8,0.5263157894736842,0.5555555555555556,0.5,0.5263157894736842,1.0526315789473684,1.0555555555555556,0.05263157894736836,0.05555555555555558,0.05555555555555558,0.05263157894736836
2020_21_11/12/2020_Leeds_West Ham,2020_21,OVER,1.57,1.53,0.6369426751592356,0.6535947712418301,0.6015228426395939,0.6203473945409429,1.058883603429278,1.05359477124183,0.0588836034292779,0.0535947712418301,0.026143790849673332,0.031294824679879873
2020_21_12/01/2021_Burnley_Man United,2020_21,OVER,1.72,1.66,0.5813953488372093,0.6024096385542169,0.549738219895288,0.5699481865284974,1.0575858250276855,1.0569550930996714,0.0575858250276855,0.056955093099671394,0.03614457831325302,0.03676289168517144
2020_21_12/01/2021_Sheffield United_Newcastle,2020_21,OVER,2.5,2.37,0.4,0.42194092827004215,0.3796526054590571,0.398477157360406,1.05359477124183,1.058883603429278,0.0535947712418301,0.0588836034292779,0.05485232067510548,0.04958362363557911
2020_21_12/01/2021_Wolves_Everton,2020_21,OVER,2.37,2.5,0.42194092827004215,0.4,0.398477157360406,0.3796526054590571,1.058883603429278,1.05359477124183,0.0588836034292779,0.0535947712418301,-0.051999999999999935,-0.04724123216007303
2020_21_12/03/2021_Newcastle_Aston Villa,2020_21,OVER,2.3,2.2,0.4347826086956522,0.45454545454545453,0.411764705882353,0.43005181347150256,1.0559006211180124,1.0569550930996714,0.05590062111801242,0.056955093099671394,0.04545454545454519,0.044411547002220386
2020_21_12/04/2021_Brighton_Everton,2020_21,OVER,2.2,2.1,0.45454545454545453,0.47619047619047616,0.43005181347150256,0.450261780104712,1.0569550930996714,1.0575858250276855,0.056955093099671394,0.0575858250276855,0.04761904761904767,0.046994259761559354
2020_21_12/04/2021_West Brom_Southampton,2020_21,OVER,2.0,1.8,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,1.0555555555555556,1.0555555555555556,0.05555555555555558,0.05555555555555558,0.11111111111111116,0.11111111111111116
2020_21_12/05/2021_Chelsea_Arsenal,2020_21,OVER,2.0,2.2,0.5,0.45454545454545453,0.47368421052631576,0.43005181347150256,1.0555555555555556,1.0569550930996714,0.05555555555555558,0.056955093099671394,-0.09090909090909094,-0.09211283822682792
2020_21_12/09/2020_Crystal Palace_Southampton,2020_21,OVER,2.2,2.2,0.45454545454545453,0.45454545454545453,0.43005181347150256,0.43005181347150256,1.0569550930996714,1.0569550930996714,0.056955093099671394,0.056955093099671394,0.0,0.0
2020_21_12/09/2020_Fulham_Arsenal,2020_21,OVER,1.72,2.0,0.5813953488372093,0.5,0.549738219895288,0.47368421052631576,1.0575858250276855,1.0555555555555556,0.0575858250276855,0.05555555555555558,-0.14,-0.13834586466165433
2020_21_12/09/2020_Liverpool_Leeds,2020_21,OVER,1.53,1.5,0.6535947712418301,0.6666666666666666,0.6203473945409429,0.6359223300970874,1.05359477124183,1.0483460559796436,0.0535947712418301,0.04834605597964359,0.020000000000000018,0.025106796116505015
2020_21_12/09/2020_West Ham_Newcastle,2020_21,OVER,1.9,1.9,0.5263157894736842,0.5263157894736842,0.5,0.5,1.0526315789473684,1.0526315789473684,0.05263157894736836,0.05263157894736836,0.0,0.0
2020_21_12/12/2020_Everton_Chelsea,2020_21,OVER,1.61,1.72,0.6211180124223602,0.5813953488372093,0.588235294117647,0.549738219895288,1.0559006211180124,1.0575858250276855,0.05590062111801242,0.0575858250276855,-0.06395348837209291,-0.06544502617801018
2020_21_12/12/2020_Man United_Man City,2020_21,OVER,1.61,1.61,0.6211180124223602,0.6211180124223602,0.588235294117647,0.588235294117647,1.0559006211180124,1.0559006211180124,0.05590062111801242,0.05590062111801242,0.0,0.0
2020_21_12/12/2020_Newcastle_West Brom,2020_21,OVER,2.2,2.0,0.45454545454545453,0.5,0.43005181347150256,0.47368421052631576,1.0569550930996714,1.0555555555555556,0.056955093099671394,0.05555555555555558,0.10000000000000009,0.10145846544071024
2020_21_12/12/2020_Wolves_Aston Villa,2020_21,OVER,2.0,1.9,0.5,0.5263157894736842,0.47368421052631576,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,0.05263157894736836,0.05555555555555558
2020_21_13/01/2021_Man City_Brighton,2020_21,OVER,1.5,1.66,0.6666666666666666,0.6024096385542169,0.6359223300970874,0.5699481865284974,1.0483460559796436,1.0569550930996714,0.04834605597964359,0.056955093099671394,-0.09638554216867468,-0.10374559981014919
2020_21_13/01/2021_Tottenham_Fulham,2020_21,OVER,1.66,2.1,0.6024096385542169,0.47619047619047616,0.5699481865284974,0.450261780104712,1.0569550930996714,1.0575858250276855,0.056955093099671394,0.0575858250276855,-0.20952380952380956,-0.20999524036173256
2020_21_13/02/2021_Brighton_Aston Villa,2020_21,OVER,1.72,1.9,0.5813953488372093,0.5263157894736842,0.549738219895288,0.5,1.0575858250276855,1.0526315789473684,0.0575858250276855,0.05263157894736836,-0.09473684210526312,-0.0904761904761906
2020_21_13/02/2021_Crystal Palace_Burnley,2020_21,OVER,2.5,2.2,0.4,0.45454545454545453,0.3796526054590571,0.43005181347150256,1.05359477124183,1.0569550930996714,0.0535947712418301,0.056955093099671394,0.13636363636363624,0.13275085509160478
2020_21_13/02/2021_Leicester_Liverpool,2020_21,OVER,1.72,1.66,0.5813953488372093,0.6024096385542169,0.549738219895288,0.5699481865284974,1.0575858250276855,1.0569550930996714,0.0575858250276855,0.056955093099671394,0.03614457831325302,0.03676289168517144
2020_21_13/02/2021_Man City_Tottenham,2020_21,OVER,1.61,1.53,0.6211180124223602,0.6535947712418301,0.588235294117647,0.6203473945409429,1.0559006211180124,1.05359477124183,0.05590062111801242,0.0535947712418301,0.05228758169934644,0.05459057071960305
2020_21_13/03/2021_Crystal Palace_West Brom,2020_21,OVER,2.37,2.5,0.42194092827004215,0.4,0.398477157360406,0.3796526054590571,1.058883603429278,1.05359477124183,0.0588836034292779,0.0535947712418301,-0.051999999999999935,-0.04724123216007303
2020_21_13/03/2021_Everton_Burnley,2020_21,OVER,2.1,2.37,0.47619047619047616,0.42194092827004215,0.450261780104712,0.398477157360406,1.0575858250276855,1.058883603429278,0.0575858250276855,0.0588836034292779,-0.11392405063291144,-0.11501003423444711
2020_21_13/03/2021_Fulham_Man City,2020_21,OVER,1.8,1.9,0.5555555555555556,0.5263157894736842,0.5263157894736842,0.5,1.0555555555555556,1.0526315789473684,0.05555555555555558,0.05263157894736836,-0.05263157894736836,-0.04999999999999993
2020_21_13/03/2021_Leeds_Chelsea,2020_21,OVER,1.8,1.8,0.5555555555555556,0.5555555555555556,0.5263157894736842,0.5263157894736842,1.0555555555555556,1.0555555555555556,0.05555555555555558,0.05555555555555558,0.0,0.0
2020_21_13/05/2021_Aston Villa_Everton,2020_21,OVER,1.86,2.0,0.5376344086021505,0.5,0.523076923076923,0.47368421052631576,1.027830487033523,1.0555555555555556,0.027830487033523088,0.05555555555555558,-0.06999999999999995,-0.09442724458204321
2020_21_13/05/2021_Man United_Liverpool,2020_21,OVER,1.72,1.61,0.5813953488372093,0.6211180124223602,0.549738219895288,0.588235294117647,1.0575858250276855,1.0559006211180124,0.0575858250276855,0.05590062111801242,0.06832298136645965,0.07002801120448154
