match_id,season,selection,opening_price,closing_price,opening_raw_probability,closing_raw_probability,opening_fair_probability,closing_fair_probability,opening_overround,closing_overround,opening_margin,closing_margin,price_clv,fair_probability_clv,price_sign,fair_sign,odds_ratio,fair_probability_ratio,margin_change,margin_change_abs,price_clv_abs,fair_clv_abs,exception_type,raw_probability_movement,recomputed_price_clv,recomputed_fair_clv
2023_24_10/02/2024_Wolves_Brentford,2023_24,UNDER,2.05,2.06,0.4878048780487805,0.4854368932038835,0.4605263157894737,0.4717948717948718,1.059233449477352,1.0289151540734487,0.0592334494773518,0.0289151540734486,-0.0048543689320389,0.0244688644688644,-1.0,1.0,1.0048780487804878,1.0244688644688644,-0.030318295403903406,0.030318295403903406,0.0048543689320389,0.0244688644688644,MARGIN_EFFECT,-0.002367984844897031,-0.004854368932038944,0.024468864468864426
2023_24_21/04/2024_Crystal Palace_West Ham,2023_24,UNDER,2.0,2.03,0.5,0.4926108374384237,0.4736842105263157,0.4794871794871795,1.0555555555555556,1.0273701957271937,0.0555555555555555,0.0273701957271936,-0.0147783251231525,0.0122507122507125,-1.0,1.0,1.015,1.0122507122507125,-0.0281853598283619,0.0281853598283619,0.0147783251231525,0.0122507122507125,MARGIN_EFFECT,-0.00738916256157629,-0.01477832512315258,0.012250712250712503
2023_24_27/08/2023_Burnley_Aston Villa,2023_24,UNDER,2.04,2.0,0.4901960784313725,0.5,0.4769230769230769,0.4736842105263157,1.027830487033523,1.0555555555555556,0.027830487033523,0.0555555555555555,0.02,-0.0067911714770797,1.0,-1.0,0.9803921568627451,0.9932088285229201,0.027725068522032492,0.027725068522032492,0.02,0.0067911714770797,MARGIN_EFFECT,0.009803921568627472,0.020000000000000018,-0.00679117147707986
2023_24_28/10/2023_Chelsea_Brentford,2023_24,UNDER,2.0,2.05,0.5,0.4878048780487805,0.4736842105263157,0.4743589743589744,1.0555555555555556,1.028345418589321,0.0555555555555555,0.028345418589321,-0.0243902439024389,0.0014245014245015,-1.0,1.0,1.025,1.0014245014245016,-0.027210136966234533,0.027210136966234533,0.0243902439024389,0.0014245014245015,MARGIN_EFFECT,-0.012195121951219468,-0.024390243902438935,0.0014245014245015675
2024_25_03/05/2025_Aston Villa_Fulham,2024_25,UNDER,2.05,2.1,0.4878048780487805,0.4761904761904761,0.450402144772118,0.4516971279373368,1.0830429732868758,1.054225158271401,0.0830429732868758,0.054225158271401,-0.0238095238095239,0.0028751709561107,-1.0,1.0,1.024390243902439,1.0028751709561108,-0.028817815015474757,0.028817815015474757,0.0238095238095239,0.0028751709561107,MARGIN_EFFECT,-0.011614401858304368,-0.023809523809523947,0.002875170956110784
2024_25_03/05/2025_Leicester_Southampton,2024_25,UNDER,2.05,2.1,0.4878048780487805,0.4761904761904761,0.450402144772118,0.4516971279373368,1.0830429732868758,1.054225158271401,0.0830429732868758,0.054225158271401,-0.0238095238095239,0.0028751709561107,-1.0,1.0,1.024390243902439,1.0028751709561108,-0.028817815015474757,0.028817815015474757,0.0238095238095239,0.0028751709561107,MARGIN_EFFECT,-0.011614401858304368,-0.023809523809523947,0.002875170956110784
2024_25_05/04/2025_West Ham_Bournemouth,2024_25,UNDER,2.0,2.05,0.5,0.4878048780487805,0.4736842105263157,0.4743589743589744,1.0555555555555556,1.028345418589321,0.0555555555555555,0.028345418589321,-0.0243902439024389,0.0014245014245015,-1.0,1.0,1.025,1.0014245014245016,-0.027210136966234533,0.027210136966234533,0.0243902439024389,0.0014245014245015,MARGIN_EFFECT,-0.012195121951219468,-0.024390243902438935,0.0014245014245015675
2024_25_19/10/2024_Newcastle_Brighton,2024_25,UNDER,2.45,2.5,0.4081632653061224,0.4,0.3781725888324873,0.3796526054590571,1.0793042049034378,1.05359477124183,0.0793042049034378,0.0535947712418301,-0.0199999999999999,0.0039136010125402,-1.0,1.0,1.0204081632653061,1.0039136010125402,-0.025709433661607717,0.025709433661607717,0.0199999999999999,0.0039136010125402,MARGIN_EFFECT,-0.00816326530612238,-0.019999999999999907,0.003913601012540235
2024_25_22/09/2024_Brighton_Nott'm Forest,2024_25,UNDER,2.04,2.0,0.4901960784313725,0.5,0.4769230769230769,0.4736842105263157,1.027830487033523,1.0555555555555556,0.027830487033523,0.0555555555555555,0.02,-0.0067911714770797,1.0,-1.0,0.9803921568627451,0.9932088285229201,0.027725068522032492,0.027725068522032492,0.02,0.0067911714770797,MARGIN_EFFECT,0.009803921568627472,0.020000000000000018,-0.00679117147707986
2024_25_23/11/2024_Arsenal_Nott'm Forest,2024_25,UNDER,2.0,2.03,0.5,0.4926108374384237,0.4736842105263157,0.4794871794871795,1.0555555555555556,1.0273701957271937,0.0555555555555555,0.0273701957271936,-0.0147783251231525,0.0122507122507125,-1.0,1.0,1.015,1.0122507122507125,-0.0281853598283619,0.0281853598283619,0.0147783251231525,0.0122507122507125,MARGIN_EFFECT,-0.00738916256157629,-0.01477832512315258,0.012250712250712503
2024_25_25/01/2025_Southampton_Newcastle,2024_25,UNDER,2.7,2.75,0.3703703703703703,0.3636363636363636,0.3430656934306569,0.3436754176610979,1.0795902285263987,1.058080808080808,0.0795902285263987,0.0580808080808079,-0.018181818181818,0.0017772812674556,-1.0,1.0,1.0185185185185184,1.0017772812674557,-0.021509420445590788,0.021509420445590788,0.018181818181818,0.0017772812674556,MARGIN_EFFECT,-0.006734006734006703,-0.018181818181818077,0.0017772812674556882
